type,id,session,trial,delay,response,reward,totalvolume,flag,accuracy,normResponse,normAccuracy,lagResponse,lagNormAccuracy,lagReward,lagReward2,lagReward3,lagDelay,rewardRate,lagRewardRate,windowReward
3,1,2,51,10,6.72648630500044,small reward,10.75,0,1.72648630500044,1.79751623016693,0.862412252217969,1.98733705999985,-1.20369414026484,small reward,0.5,0,4,0.05,0.125,0.5
3,1,2,52,4,3.11629375700068,medium reward,11.95,0,1.11629375700068,-0.799166705235163,0.821016460936716,6.72648630500044,0.862412252217969,small reward,0.5,0.5,10,0.3,0.05,0.733333333333333
3,1,2,53,6,2.59051564699985,small reward,12.45,0,-0.409484353000153,-1.17734017601127,-1.65954786097702,3.11629375700068,0.821016460936716,medium reward,0.5,0.5,4,0.0833333333333333,0.3,0.733333333333333
3,1,2,54,6,3.98805452799934,large reward,14.75,0,0.988054527999338,-0.172140227365056,0.334382903455115,2.59051564699985,-1.65954786097702,small reward,1.2,0.5,6,0.383333333333333,0.0833333333333333,1.33333333333333
3,1,2,55,8,4.76661883799898,no reward,14.8,0,0.766618837998976,0.387853354974282,0.215668563465696,3.98805452799934,0.334382903455115,large reward,0.5,1.2,6,0,0.383333333333333,0.933333333333333
3,1,2,56,6,2.90446372600127,no reward,14.85,0,-0.0955362739987322,-0.951528502947759,-1.21162419912684,4.76661883799898,0.215668563465696,no reward,2.3,0.5,8,0,0,0.766666666666667
3,1,2,57,6,4.62332951999997,no reward,14.9,0,1.62332951999997,0.284790451285232,1.2407579371991,2.90446372600127,-1.21162419912684,no reward,0,2.3,6,0,0,0
3,1,2,58,10,6.46073036999951,medium reward,16.1,0,1.46073036999951,1.60636745008841,0.607374031514306,4.62332951999997,1.2407579371991,no reward,0,0,6,0.12,0,0.4
3,1,2,59,8,4.48679702300069,large reward,18.4,0,0.48679702300069,0.186587488320751,-0.188254128445421,6.46073036999951,0.607374031514306,medium reward,0,0,10,0.2875,0.12,1.16666666666667
3,1,2,60,10,4.38839505000215,small reward,18.9,0,-0.611604949997854,0.115810453384819,-1.38138574053611,4.48679702300069,-0.188254128445421,large reward,1.2,0,8,0.05,0.2875,1.33333333333333
3,1,2,61,6,2.94993502500074,small reward,19.4,0,-0.050064974999259,-0.91882261687863,-1.14674827817292,4.38839505000215,-1.38138574053611,small reward,2.3,1.2,10,0.0833333333333333,0.05,1.1
3,1,2,62,10,5.48243950400138,no reward,19.45,0,0.482439504001377,0.902717668581723,-0.331463183142598,2.94993502500074,-1.14674827817292,small reward,0.5,2.3,6,0,0.0833333333333333,0.333333333333333
3,1,2,63,6,3.56808932299828,medium reward,20.65,0,0.568089322998276,-0.474206243731165,-0.264800098626223,5.48243950400138,-0.331463183142598,no reward,0.5,0.5,10,0.2,0,0.566666666666667
3,1,2,64,8,5.44217129800018,small reward,21.15,0,1.44217129800018,0.873754182016302,1.19082830278957,3.56808932299828,-0.264800098626223,medium reward,0,0.5,6,0.0625,0.2,0.566666666666667
3,1,2,65,10,6.11887478599965,large reward,23.45,0,1.11887478599965,1.36048290250765,0.279305196925034,5.44217129800018,1.19082830278957,small reward,1.2,0,8,0.23,0.0625,1.33333333333333
3,1,2,66,8,4.99747275499976,no reward,23.5,0,0.997472754999762,0.55389835641854,0.548906111773909,6.11887478599965,0.279305196925034,large reward,0.5,1.2,10,0,0.23,0.933333333333333
3,1,2,67,10,5.75723565899898,small reward,24,0,0.757235658998979,1.10036875696806,-0.067749326943854,4.99747275499976,0.548906111773909,no reward,2.3,0.5,8,0.05,0,0.933333333333333
3,1,2,68,10,6.53183105800053,small reward,24.5,0,1.53183105800053,1.65750764296535,0.675607288312595,5.75723565899898,-0.067749326943854,small reward,0,2.3,10,0.05,0.05,0.333333333333333
3,1,2,69,6,4.31929014100024,large reward,26.8,0,1.31929014100024,0.0661057532692561,0.806971457532181,6.53183105800053,0.675607288312595,small reward,0.5,0,10,0.383333333333333,0.05,1.1
3,1,2,70,6,3.77097787799721,large reward,29.1,0,0.770977877997211,-0.328275731286331,0.0246700099078857,4.31929014100024,0.806971457532181,large reward,0.5,0.5,6,0.383333333333333,0.383333333333333,1.7
3,1,2,71,4,2.29381844900126,small reward,29.6,0,0.293818449001265,-1.39074390469921,-0.654039650388781,3.77097787799721,0.0246700099078857,large reward,2.3,0.5,6,0.125,0.383333333333333,1.7
3,1,2,72,4,2.66840647999925,no reward,29.65,0,0.668406479999248,-1.12131607364425,0.0177596838635197,2.29381844900126,-0.654039650388781,small reward,2.3,2.3,4,0,0.125,0.933333333333333
3,1,2,73,8,4.33288160000302,medium reward,30.85,0,0.33288160000302,0.0758816057177068,-0.410430987616455,2.66840647999925,0.0177596838635197,no reward,0.5,2.3,4,0.15,0,0.566666666666667
3,1,2,74,8,5.05317701400054,small reward,31.35,0,1.05317701400054,0.593964446205546,0.62931519012488,4.33288160000302,-0.410430987616455,medium reward,0,0.5,8,0.0625,0.15,0.566666666666667
3,1,2,75,10,7.1371512959995,large reward,33.65,0,2.1371512959995,2.09289293379598,1.25651546804765,5.05317701400054,0.62931519012488,small reward,1.2,0,8,0.23,0.0625,1.33333333333333
3,1,2,76,6,3.62709437399826,medium reward,34.85,0,0.627094373998261,-0.431766011805285,-0.180614972870282,7.1371512959995,1.25651546804765,large reward,0.5,1.2,10,0.2,0.23,1.33333333333333
3,1,2,77,6,4.2306974819985,medium reward,36.05,0,1.2306974819985,0.00238420856683953,0.680572377915829,3.62709437399826,-0.180614972870282,medium reward,2.3,0.5,6,0.2,0.2,1.56666666666667
3,1,2,78,4,2.43819700499807,medium reward,37.25,0,0.438197004998074,-1.28689755090774,-0.395106075974902,4.2306974819985,0.680572377915829,medium reward,1.2,2.3,6,0.3,0.2,1.2
3,1,2,79,4,3.03339170799882,small reward,37.75,0,1.03339170799882,-0.858795196815832,0.672337013867302,2.43819700499807,-0.395106075974902,medium reward,1.2,1.2,4,0.125,0.3,0.966666666666667
3,1,2,80,8,4.55028783899979,small reward,38.25,0,0.550287838999793,0.232254171265673,-0.0966051577954804,3.03339170799882,0.672337013867302,small reward,1.2,1.2,4,0.0625,0.125,0.733333333333333
3,1,2,81,4,2.33198714300306,medium reward,39.45,0,0.331987143003062,-1.36329052234818,-0.585586573681092,4.55028783899979,-0.0966051577954804,small reward,0.5,1.2,8,0.3,0.0625,0.733333333333333
3,1,2,82,8,4.82741390700176,medium reward,40.65,0,0.827413907001755,0.431581083104344,0.303426224270931,2.33198714300306,-0.585586573681092,medium reward,0.5,0.5,4,0.15,0.3,0.966666666666667
3,1,2,83,8,5.29899945199941,no reward,40.7,0,1.29899945199941,0.77077577175223,0.984159793249424,4.82741390700176,0.303426224270931,medium reward,1.2,0.5,8,0,0.15,0.8
3,1,2,84,6,4.06713932400089,small reward,41.2,0,1.06713932400089,-0.1152573499294,0.447216692833167,5.29899945199941,0.984159793249424,no reward,1.2,1.2,8,0.0833333333333333,0,0.566666666666667
3,1,2,85,4,2.46382983100193,medium reward,42.4,0,0.463829831001931,-1.26846077198656,-0.349135265325885,4.06713932400089,0.447216692833167,small reward,0,1.2,6,0.3,0.0833333333333333,0.566666666666667
