type,id,D1R1,D1R2,D1R3,D1R4,D2R1,D2R2,D2R3,D2R4,D3R1,D3R2,D3R3,D3R4,D4R1,D4R2,D4R3,D4R4
2,2,1.83185905700035,1.91105257828531,1.9013388642994,1.74319518680022,2.78742465940013,2.80370033790909,2.7996910350005,3.09293124363665,4.67303844428534,4.22388633299961,4.09833517580009,4.04605263325084,5.50054899225006,5.29790115599991,5.49025704857091,5.07356578499942
2,3,1.75900286918179,1.76419895377785,1.80562172509999,1.632814428889,2.63980764199995,2.56480220499998,2.91552407299988,3.08899325099992,3.88151979200004,3.55205356911119,3.66826536019998,3.51011995711087,4.86127469071458,5.33747086849985,4.65641524583316,5.19644599757131
2,4,3.28727336711139,3.53839455828568,3.30008875677767,3.4115388679999,4.75458989066677,4.64289614488906,4.8959241673078,4.77323021487473,5.96899233983345,6.25578038877757,6.05903598059986,5.97400885762499,7.56638340012489,7.27355110325008,7.51239175700023,7.51916393061527
2,5,2.16822362940002,2.42322107769996,2.21907935170002,2.36018952987507,3.10655883755547,3.08618713111127,2.9030906688462,2.99774330975009,3.91228891058332,3.95746391044443,3.49673026319988,4.18284353088893,4.66507329499993,4.73493526600011,4.42256131880004,5.25050754121441
2,6,2.27946109118205,2.67437976781829,2.23316736588883,2.80166040512449,3.62704493133303,3.18057744437465,3.57052975709121,3.59306041208295,3.97226397584619,3.83762171333304,3.85290158800035,4.12259209542832,4.50261825662528,4.92890801022218,4.65335925990902,4.61364457683279
2,7,1.80840198936444,1.65803411663712,1.68577628112484,1.78645858911012,2.83581616820047,2.72070886050036,2.69531678766628,2.91159545587561,3.46756433327276,3.52914037225003,3.72715035719993,3.39308386957185,4.65000386825,4.78243649300051,4.45424579899984,4.6147317352852
2,8,2.20501987050011,2.12902224262507,2.15708371122188,2.02412673388931,3.4098806812508,3.79314302650073,3.16037501250048,3.19897680685764,4.50200665391609,4.05376975750005,3.8706002246662,3.64900762311097,4.71251329350025,5.01348486174993,4.61622277600024,4.76030768628516
2,9,1.76055730110006,2.12738626611119,1.99045932800016,1.9870898466668,2.60384057950006,2.74673930855559,2.22663345450006,2.63750116028567,3.36446449083345,3.32796431722222,3.34938231279993,3.71282104766659,4.25102094087498,4.38591608172729,4.74367781583343,4.46028711378566
2,10,2.11681570659966,1.88721159489996,2.21546288855582,2.11642879700025,3.18498148062531,2.867634579571,3.55411678136377,3.56626945891655,4.39933862215394,4.36506282258309,4.44551468185741,4.01556765700012,5.81932113262496,6.16833163611086,5.74752335666704,5.69563401349978
2,11,2.36112832922216,2.23993113220004,2.42807495999998,2.36518727811121,3.50560654022206,3.19445293944447,3.22104176599991,2.95312138162507,4.2015413293637,4.0812602124445,4.09032545139992,3.90820080677774,4.34530930957151,4.87431289983334,4.78938804250015,4.88826852928573
2,12,2.27217160777775,2.42477863890006,2.48356067159998,2.50123038722227,3.5571740203749,3.60768148688883,3.56563507753845,3.39240196262503,4.54543202672725,4.41758160633328,4.41900600175011,4.42031577044445,5.54535401585718,5.66670233958333,5.65046508866669,5.54474853328577
2,13,2.18025807800003,2.04924581887508,2.2343639646668,2.21088847355559,2.88510987288891,3.01616093977769,3.17872652753851,3.13164746424991,3.92087231733338,3.97184734244446,3.74883476179996,4.14722473757141,4.70419715774995,5.08047117058336,4.56238776316665,4.67466618335719
2,14,1.92867265319983,1.79964289474987,1.91000228487496,2.12685085199999,2.66900931766673,2.49554620399992,2.63845331481827,2.69559380475005,3.39896999972722,3.76022275942842,3.69571318955564,3.148355396889,4.62822897214288,4.12094159690903,4.09430974940024,4.20990485635717
2,15,2.19701617988843,2.31628576245467,2.28949192087521,2.36144713333366,3.46104951788907,3.27407423487489,3.48148349163603,3.35591852109048,3.93362884623065,4.06487243416632,4.41107678325011,4.24419605728586,5.31219085712496,4.8717172638751,4.98006541236348,5.44282072766646
2,16,1.95321581081688,2.0270157292732,1.8624658687495,1.54700333800025,2.62763912159935,2.2069845520006,2.33245337168773,2.40512552425025,2.51837871790915,2.73196138912567,2.78862232079919,2.80695484499984,3.06765879250088,3.94969729983192,3.33683952470019,3.87387699546598
2,17,2.83646912436362,2.91456582539981,2.53466873577786,2.68883357374995,3.70060261722215,4.10746374922226,3.67792718657139,3.48156633274994,4.31484564583335,4.695886428111,4.18119199469984,4.17682757566677,5.38892011399997,5.62943039583335,5.49701306833337,5.29018199369239
2,18,1.66426634970085,1.80993323919865,1.90227307759997,1.70672920966697,2.52148342042866,2.7713121765547,2.65669824657094,2.55133603837567,4.10500588345431,4.21023007988899,3.91200302220022,3.86785394922238,4.67083664974916,4.78122449608327,4.70522017666553,5.15371231528557
2,19,2.309181276667,2.36520198019971,2.26981296637518,2.25792069677785,3.20728931037524,3.50263445233314,3.17514088842849,3.02711995657098,4.35964533663619,3.9220493853998,4.82282426511099,4.61512320974975,5.84236178914294,5.65494716391701,5.62038378099969,5.75100933664271
2,20,2.03213599819999,2.14172097300006,1.95186446222222,2.06831413988885,3.07855680855553,2.91969732511108,2.99373680069229,3.0436681219999,4.24938181408326,4.32263232211109,3.96464842380003,3.98343625922217,4.88650525057138,5.26634185858326,5.18076012150004,4.97642528000006
2,21,1.76817389809069,1.87705915999969,1.89585407122205,1.8349086788888,2.61244955100119,2.72162472022157,2.78893982028577,2.29633084900024,4.19369203716572,3.66282371055503,3.57877184149984,3.39264212933308,4.72652063949954,4.13484170083302,4.21865172883372,3.95898458985643
2,22,1.95954004172712,1.88269651509042,2.05890660089972,1.73036992450034,2.91283526400043,2.96564372714212,2.85275277127221,3.12173957450038,3.96583183792217,3.82551364783346,4.02763859574998,3.80390491371405,4.82882696249999,4.60092532287581,5.01614456281856,5.4603445630828
2,23,2.15644288345447,2.06331265350009,1.99433226419974,1.86430502255588,3.37531582100007,3.34516582700017,3.37732612542849,3.22108988657133,4.24320193990897,4.26257830037486,4.35871317780015,4.25714246911113,4.96505734374966,5.21850434133323,5.61761283999992,5.2917564469999
2,24,1.93997263463635,1.92725792220003,1.81057453188891,1.74372511677777,3.09395768644446,3.09248070099996,3.26878968715381,3.18496079825024,4.68463294563642,4.84171758377781,4.52013602699994,4.55271538699986,5.09164651387499,5.74383482650008,5.79364410516678,5.60635647064289
2,25,2.22856912445439,2.1055447884999,2.06869555560006,1.82073133499989,3.16181406455548,2.91245450022244,2.91990943878526,2.88607218287484,3.59598771416677,3.49712791455568,3.54282245999966,3.68474143988937,4.13055878987461,3.19874657225,4.30809329883293,3.70701713685724
3,1,2.76032959400023,2.78962667181854,2.88903099299973,2.70536826562466,3.4861027919092,3.52720787314268,4.20911689930072,3.6245881707268,4.43209954314287,4.45474808024983,4.93213734711106,4.75313351714327,5.72704410539955,6.26598053183322,5.94981151279935,5.8306399705381
3,2,2.10111333599998,2.33770214924994,2.23545798844397,2.17479206755545,2.94321325622231,3.29525255925023,3.14046313307127,3.30964868637489,3.96501606499987,4.03084383022219,4.37987635979971,4.00695812222208,5.04359131237493,4.89329070650031,4.94507629550056,4.72421037264303
3,3,2.25714409074999,2.67349256550006,2.87114984622207,3.36276375933342,4.24765468557143,4.02294245888879,4.52565418410022,4.30186548214273,5.45797342500001,6.34336293255567,5.97524604266669,5.27890501999981,5.54998697074996,5.52708778145461,6.91258152983361,6.53214724707686
3,4,2.58402936963648,2.32074869379994,2.56266296899978,2.63190241674965,3.04742564650041,3.14757605414265,3.20003925019973,3.44355518454524,4.20947320649975,3.92831027900022,4.12318392625025,3.84858715566679,5.49765785174986,4.84319278575003,4.86564932736341,4.85904228472712
3,5,1.93258162209101,1.82763151519985,1.83594919359994,1.76042499387501,3.21303385800002,3.35650938188903,3.02285172128567,3.11547634124986,3.83916613836362,4.15922726149972,3.78120000640006,4.08693285455562,5.06285831350021,4.78096358609078,4.78335139166666,5.00863626671425
3,6,2.16829814740008,2.14419634444443,1.99310153460001,2.7997915175556,2.83693235150014,3.56411298566672,3.1727648773637,3.06906917412505,4.42679026083336,4.01862044122218,4.19357703233335,4.1303876243333,4.5473110961251,4.67153555016671,5.32377584549984,4.46276021942848
3,7,2.59058981955544,2.43669499577764,2.2132865730001,2.71985618988896,4.16036605912507,3.62480413737489,3.72493615338457,3.49534445537506,4.50429324633349,5.25946363524986,4.87029227209987,4.91204434550002,4.78765836050013,5.52891787550008,5.09139606980025,5.08157292699993
3,8,1.96920507144467,1.94533807022243,1.79831373189954,2.130162519556,2.96227292899979,2.70072852011112,2.82467185966592,2.57446922862528,3.74455103927209,3.50195831255567,3.69863348830004,3.35307363766656,4.35147057537506,3.97497501116686,4.43960710650026,4.20637558278603
3,9,2.45184509681795,2.36727433259966,2.6512773728,2.46788151855597,3.36826381577784,3.33445586133287,3.25971682784593,2.66925396928569,4.67838657209094,4.41753270277837,4.19036748166683,4.1414646973333,5.5951820621251,5.16309126390925,5.0326410718335,5.37457073342856
3,10,1.84564987311145,2.54528766062504,2.47953286488903,2.99829466042866,3.59517487374978,3.48751262799988,2.89386335522269,3.49327175962526,3.83216104346138,3.23912220308284,3.41328984212623,2.98430629957199,4.36805899962519,4.51081790722229,3.94598087190885,4.54930187216663
3,11,1.67722981022234,1.73380704139945,1.57946350659968,1.60394593900024,2.59294068277753,2.82183822057128,2.61234425127292,2.51823237439985,3.26183121974994,3.17496809708352,3.16250029242864,3.57528146714321,4.00000857371456,4.15990556611117,3.93462230881811,3.77232426419978
3,12,2.64489907530005,2.64579076363655,2.43601456385763,2.53005462249985,3.60340605822219,3.43332610483291,3.49301950631275,3.55400834257255,4.36538841281898,4.39310245826637,3.95713687239986,4.3902926869996,4.96261427787476,5.09012849266643,5.35575645909094,5.42402971460009
3,13,1.74909114536364,1.84559671739994,1.99372465100012,1.82980725262507,2.48357440788899,2.3821562644445,2.4265751284286,2.85631281685742,2.98297508016674,3.17909354200002,2.72813802911115,3.34292770600001,3.18527343887502,3.09677275141674,3.18998545783325,3.4381915614999
3,14,2.37745102580011,2.65863829040045,2.68695248837503,2.25631078442841,4.17086786871395,4.0006894149999,3.6966304600006,4.05705876883333,5.29594369253839,4.72971807658314,5.85177130262491,4.78831959983381,6.61620551925012,7.22190241199981,6.69121067399974,6.84006634709096
3,15,1.97727557370035,1.9534904083343,2.02355610662403,2.14461264212559,2.95256249833437,3.01990136922197,3.15958072753836,3.18403395128553,3.77255859908352,3.8862296367778,4.3317937302998,4.23564562744387,5.3490525575718,5.11429158741688,5.02855874983288,4.99353534207148
3,16,1.40099244830017,1.45584920549991,1.3136868219994,1.44353161657169,2.18902965988875,2.34893465049981,2.29862817611138,2.26720962772676,3.20829306792355,3.43153706372686,3.43684643600032,3.03700264166643,4.12837919462481,3.98389798125118,4.19744967489933,4.22519173233377
3,17,1.79555253972719,1.75963907910004,1.93960322488884,1.73531780999991,2.54436890987495,2.36564074199992,2.39105810785707,2.36452739287483,3.21906823845451,3.19966363066664,3.0461399021,3.07987711722222,3.99984211875005,4.05610720525018,3.93305697983336,3.96404914821418
3,18,1.82159559536393,1.82948532427277,1.63618273289958,1.70294064849986,2.79764708362472,2.6235758006253,2.70993418536339,2.6929571761663,3.60427450992365,3.52546737525002,3.90810539074982,3.67710846200056,5.52649486712426,4.7932660465556,4.95444511463657,4.98586594633298
3,19,1.84852275481799,2.03518833312501,2.21911713100008,1.98903828500001,2.86410558322202,2.87413757477783,2.88579887525001,2.79494012971434,4.03569001009098,3.59368857977784,4.07581325700004,3.98168563155559,4.99627435824999,4.70228532200012,4.63534693799997,4.79519652838459
3,20,1.73879094370004,1.82959660088884,1.78905499419998,1.80709513150003,2.81115724166663,2.65668793855568,2.6588769528572,2.90957442650006,3.5822292355834,4.17114643877747,3.89014986430002,3.8705157687778,4.85049362062517,4.79118091649995,5.12676688783313,4.50633364528569
3,21,2.67151311890011,2.83516244899996,2.9157869792222,2.55383440844432,3.4086344513332,3.38192411888874,3.23651975930773,3.31133103387484,4.16939663258332,3.98290275862493,4.37719073260014,3.64987637633324,5.10349931574993,4.47961449550005,4.97391833049998,4.76821702642859
3,22,3.10361406781803,2.81816712040036,2.72002897722167,2.67825512942961,4.16657224444417,4.83271870350018,4.32764569936328,4.73820190091631,6.36097468876981,5.59012919833185,5.65646613824993,5.76299219014358,7.35041906562583,7.75693560655539,7.17581761145431,7.21078248233395
3,23,1.98922263679997,2.29315261739985,2.26436172677778,2.49132566188887,2.51821591711097,2.40924873022201,2.68619971400005,2.96783934914298,2.59568600758344,3.0074321024445,3.40458183060009,2.8626211026251,3.78466346337518,3.61615418150003,4.40746128660012,3.83644687028566
3,24,1.95127616863634,2.19613354737493,1.68017159655549,1.75020179487512,2.57997723937484,3.29244634512497,3.11981262784611,3.42331338074985,3.96168270450005,3.60367349311122,4.00990446087502,3.14184727762512,4.35809602885716,4.6908511116363,4.97446458640006,4.8687522205834
3,25,2.3817104820001,2.14784033737499,2.24695116622221,2.15935304849992,3.36949065666664,3.66720694466676,3.33631271784611,3.86803897674997,4.44518933349995,4.14917495955564,4.4064564455555,4.15718750600013,4.46526337137493,5.60747722991666,3.98361725116668,4.75260776521424
