id,trial,llTop,delay,ssA,llA,llRight,response,rt
66,16,0,12,20.1,48,0,1,0.538000000000466
66,17,1,4,20.9,24.5,0,0,0.605999999999767
66,18,0,1,21,22,0,0,1.30600000000049
66,19,0,2,25.8,36.2,1,1,0.693999999999505
66,20,0,4,26.5,39.7,0,1,1.36999999999898
66,21,1,1,24.8,30.9,1,1,0.592999999998938
66,22,0,4,22.8,27.1,1,0,0.561999999999898
66,23,0,1,28.1,34,1,1,0.518999999998414
66,24,0,12,28.4,38.6,0,0,1.21999999999935
66,25,1,9,26.7,34.5,1,-1,-9.71299999999974
66,26,1,2,29.9,33.1,0,0,0.555999999998676
66,27,0,6,28.7,38.3,0,0,1.07200000000012
66,28,0,12,24.6,49.2,0,1,0.709000000000742
66,29,0,4,25.4,28.5,1,0,0.382999999999811
67,1,0,6,21.2,26.7,0,0,1.07199999999966
67,2,0,4,29.7,48,0,0,1.50399999999991
67,3,1,4,21.1,65.8,0,1,1.30299999999988
67,4,0,1,27.7,29.2,0,0,1.24000000000024
67,5,1,6,22.9,19.3,1,0,1.13900000000012
67,6,0,12,24.4,40.6,1,0,1.16899999999987
67,7,1,6,22.2,56.2,1,1,1.58400000000029
67,8,0,12,23.5,80.4,0,1,1.24800000000005
67,9,1,2,27.6,31.5,0,0,1.08399999999983
67,10,1,6,23.3,48.1,0,1,1.11200000000008
67,11,0,12,20.1,55.7,0,1,1.4670000000001
67,12,0,9,26.8,36.6,0,0,1.14400000000023
67,13,0,1,27.5,26.9,1,0,1.42900000000009
67,14,1,9,24.2,42.8,1,0,1.32799999999997
67,15,1,9,29.3,62.6,1,1,1.30200000000013
67,16,1,1,27.2,29.8,1,0,1.14199999999983
67,17,1,9,21.9,41.8,1,-1,-8.79400000000032
67,18,0,2,29.3,33.3,1,0,1.29399999999987
67,1,1,12,25.4,38.1,0,0,1.25400000000036
67,2,1,2,28,25.6,0,0,0.927000000000135
67,3,1,12,21.9,36.7,0,0,0.842999999999847
67,4,0,9,29.1,47,1,1,1.06899999999996
67,5,0,6,22.4,30.1,1,0,1.17800000000034
67,6,1,2,23.3,26.2,1,0,0.686000000000149
67,7,1,1,24.8,30.1,0,0,1.14099999999962
67,8,1,12,25,42.4,1,0,1.04899999999998
67,9,0,1,23.3,37.8,1,0,0.896999999999935
67,10,1,1,28.4,82.8,0,1,0.964000000000397
67,11,0,9,29.8,24.7,1,0,0.962999999999738
67,12,0,2,28.8,20.9,1,0,1.12100000000009
67,13,0,1,22.2,23.7,0,0,1.65099999999984
67,14,1,6,24,33.3,1,1,1.28600000000006
67,15,1,12,26.8,45.5,1,0,1.29799999999977
67,16,1,12,25.6,192.8,0,1,1.12800000000016
67,17,0,6,25,34.7,1,0,1.32200000000012
67,18,1,6,23,21.1,1,0,1.21199999999999
67,19,1,12,24.7,45.5,1,0,1.19599999999991
67,20,0,2,29,33.6,0,-1,-9.73000000000002
67,21,1,9,22.5,37.9,0,0,1.04199999999946
67,22,0,4,24.6,23.3,0,0,1.25300000000061
67,23,0,2,22.1,37.5,0,1,1.11500000000069
67,24,1,9,21.6,38.1,1,0,1.16599999999926
67,25,1,6,21.1,49.9,1,1,1.39999999999964
67,26,0,12,27.1,96.9,0,1,1.28099999999995
67,27,1,2,29.5,34.9,0,0,1.03999999999996
67,28,1,2,28.4,27.8,1,0,1.31700000000001
67,29,1,2,29,42.7,1,0,1.30799999999999
67,30,0,6,28.6,68.1,0,1,1.40700000000015
67,31,0,1,28.7,40.3,1,1,1.34699999999975
67,32,1,2,25.6,25.1,1,0,1.90599999999995
67,33,0,2,28.6,42.8,0,0,1.38900000000012
67,34,1,4,23,32,1,0,1.33399999999983
67,35,1,12,22.9,90.5,0,1,1.23700000000008
67,36,0,9,23.5,44.6,1,0,0.881999999999607
67,37,0,4,27.3,52.3,1,0,1.19899999999961
67,38,1,2,24.2,23,1,0,1.79799999999977
67,39,0,1,22.2,20,1,0,1.27599999999984
68,1,0,4,25.6,30.1,1,0,0.563999999999851
68,2,1,6,20.5,21.5,1,1,0.249000000000024
68,3,1,9,23.9,32.8,1,0,0.951999999999998
68,4,1,9,25.3,35.8,0,0,1.4670000000001
68,5,0,6,24.8,77.8,1,0,1.2059999999999
68,6,0,6,23.1,365.4,1,1,0.817999999999984
68,7,0,1,24.7,86.3,1,1,0.79099999999994
68,8,0,12,28.7,22.9,0,0,1.4670000000001
68,9,0,4,24.7,29.9,0,0,1.25299999999993
68,10,0,6,21.9,29.1,0,0,1.34500000000003
68,11,1,2,21.6,58.5,0,0,1.68799999999987
68,12,0,2,25.6,28.5,1,0,1.18200000000002
68,13,1,2,25.1,15.6,0,0,1.4190000000001
68,14,1,9,21.2,31.9,0,0,1.10900000000015
68,15,1,4,28,180.6,1,1,1.125
68,16,0,1,28.4,30.2,1,0,1.15300000000002
68,17,1,6,21.6,157.5,0,-1,-10.7629999999999
68,18,1,12,25.1,43.3,0,0,0.726000000000113
68,19,1,12,27.1,24.5,1,0,1.34799999999996
68,20,0,4,20.8,16.4,0,0,0.630000000000109
68,21,0,1,23.7,17.4,1,0,0.576999999999998
68,22,0,1,25.7,27.7,0,0,0.747000000000071
68,23,0,12,29,32.8,1,0,0.670999999999822
68,24,1,9,23.1,40.1,0,0,0.517000000000053
68,25,0,9,21.3,38.2,0,0,0.563999999999851
68,26,0,4,20.9,40.6,1,0,0.534999999999854
68,27,0,6,25.6,38.9,1,0,0.59900000000016
68,28,0,4,27.1,82.8,0,0,0.844000000000051
68,29,0,12,27.6,55.2,1,0,0.830000000000155
68,30,0,12,24.9,50.8,1,0,0.788999999999987
68,31,1,9,26,47.3,1,0,0.55600000000004
68,32,1,1,29.9,69.6,0,0,0.654999999999973
68,33,0,4,24.4,17.9,1,0,0.644999999999982
68,34,1,1,20.1,22,0,0,0.468000000000075
68,35,0,2,24.9,29.6,0,0,0.556999999999789
68,36,0,2,28.7,34.1,1,0,0.482999999999947
68,37,0,12,29.8,62.9,0,0,0.957999999999856
68,38,0,12,27.8,28,0,0,0.782999999999902
68,39,0,9,27.2,51.5,1,0,0.631999999999834
68,40,0,9,28.8,55.2,0,0,0.600999999999885
68,41,1,1,21.3,16.1,1,0,0.898999999999887
68,42,1,4,25.8,24.1,0,0,0.845000000000027
68,1,0,9,22.2,30.6,0,0,0.889000000000124
68,2,0,4,20.1,32.4,1,0,1.07200000000012
68,3,1,4,29.8,22.4,1,0,0.985999999999876
68,4,1,12,23.4,22.1,0,0,1.03699999999981
68,5,1,12,22.6,37.4,1,0,0.894000000000233
68,6,0,4,23.2,29.2,0,0,1.16499999999996
68,7,0,4,20.3,26.1,1,0,0.909000000000106
68,8,0,12,22.3,42.3,0,0,0.583000000000084
68,9,0,12,22.1,44.3,1,0,0.603999999999814
68,10,0,1,29.7,40.7,0,0,0.576000000000022
68,11,0,12,29.9,31.2,0,0,0.809999999999945
68,12,1,9,23,110.8,1,0,0.914000000000215
68,13,1,1,22.1,23.8,0,0,1.03699999999981
68,14,0,12,24.6,46.3,1,0,0.852999999999611
68,15,1,6,23.1,19.3,0,0,1.37699999999995
68,16,1,12,22.8,45.4,1,0,0.751000000000204
68,17,0,6,28.3,26.3,0,0,0.858000000000175
68,18,0,9,20.5,22.5,1,0,1.05699999999979
68,19,0,12,28.1,60.7,1,0,0.572000000000116
68,20,1,2,26.1,48.4,0,0,1.21500000000015
68,21,1,12,20.7,43.6,0,0,1.38099999999986
68,22,1,9,27.8,51.9,1,0,1.01200000000017
68,23,0,4,29.6,41.6,1,0,0.722000000000207
68,24,1,12,23.3,51.7,0,0,0.58199999999988
68,25,0,2,26,31.6,1,0,0.534999999999854
68,26,1,4,25.1,24.3,1,0,0.674999999999727
68,27,0,6,24.8,78.9,1,0,0.534999999999854
68,28,1,9,27.5,53.2,1,0,0.728999999999814
68,29,1,1,29.6,32.8,0,0,1.16899999999987
68,30,0,12,28.7,34,0,0,0.922000000000025
68,31,0,12,27.3,34.5,0,0,1.05199999999968
69,1,1,6,22.7,28.6,1,0,1.01400000000012
69,2,1,2,22.4,24.9,1,0,0.971000000000004
69,3,1,1,23.4,20.9,0,0,1.13599999999997
69,4,0,12,24.7,56.8,0,1,1.04500000000007
69,5,1,6,21.8,30.1,1,0,0.934000000000196
69,6,0,4,22.7,29.4,1,0,1.41800000000012
69,7,0,9,23,45.3,0,-1,-8.51500000000033
69,8,0,12,20.1,34.5,0,0,0.75
69,1,1,9,25.9,35.7,0,0,0.614999999999782
69,2,0,12,28.8,35.9,0,0,0.824000000000069
69,3,0,1,27.3,34,0,1,1.29700000000003
69,4,0,2,26,26.2,0,0,1.21900000000005
69,5,1,2,23.2,26.1,0,0,1.47899999999981
69,6,1,9,23.9,39.4,1,-1,-10.4410000000003
69,7,1,9,20.5,30.2,1,0,1.00399999999991
69,8,0,9,28.1,44,0,1,0.866999999999734
69,9,1,12,28.6,49.2,0,1,1.67099999999982
69,10,0,6,29.3,38.8,0,0,0.909000000000106
69,11,0,4,20.2,21.9,1,0,1.22699999999986
70,1,0,12,25,29.2,0,0,1.58399999999983
70,2,1,9,28.1,48.5,1,-1,-9.34199999999964
70,3,1,1,21.5,26.3,0,1,1.20800000000054
70,4,0,1,24.8,28.9,1,1,1.11899999999969
70,5,0,6,25.2,34.8,1,0,0.904999999999745
70,6,1,9,28.8,46.1,1,1,1.20100000000002
70,7,0,6,22.9,29.8,0,0,1.43599999999969
70,8,0,1,23.1,21.3,0,0,1.20600000000013
70,9,1,1,23,27.4,0,1,1.19800000000032
70,10,1,2,23.4,24.2,0,0,1.07999999999993
70,11,1,2,23.2,26.1,0,0,1.17699999999968
70,12,0,1,21.8,23.3,1,1,1.05399999999918
71,1,1,12,22.8,47.6,1,0,1.1840000000002
71,2,1,12,27.2,131.9,0,0,1.90700000000015
71,3,0,1,29.7,31.3,0,0,0.596000000000004
71,4,0,2,27.5,30.5,1,0,1.18299999999999
71,5,0,12,23.6,18.9,0,0,0.657999999999902
71,6,0,6,29.4,39.7,0,0,0.492999999999938
71,7,1,1,20.3,21.7,1,1,0.501000000000204
71,8,0,12,20.6,34.6,1,0,0.54300000000012
71,9,0,9,29.8,364.6,0,1,0.825000000000273
71,10,1,2,21,23.8,1,0,1.19500000000016
71,11,0,9,22.1,142.9,1,0,0.933999999999742
71,12,0,9,28.6,44.1,0,0,0.826000000000022
71,13,0,9,26.2,41.3,1,0,0.936999999999898
71,14,0,6,29.3,41.5,1,0,0.496000000000095
71,15,0,6,21.2,30.6,1,0,0.753000000000156
71,16,0,9,20.4,34.7,0,0,0.913000000000011
71,17,1,2,23.5,18,1,0,1.05700000000024
71,18,1,2,26.1,21.2,1,1,0.960000000000036
71,19,0,4,29.5,38.2,1,0,0.727000000000317
71,20,1,4,29.8,38.9,1,0,0.789999999999964
71,21,0,1,26.9,29.1,1,1,0.757000000000062
71,22,1,6,25.5,19.3,0,0,0.833000000000084
71,23,0,4,26.2,34.7,1,0,0.815999999999804
71,24,1,6,27.2,40.8,0,1,0.907999999999902
71,25,0,1,23,72.3,1,1,0.807999999999993
71,26,1,9,23.9,41.1,1,0,0.813999999999851
71,27,0,6,24.3,174.8,1,1,0.615000000000236
71,28,0,12,27.9,1466.1,0,1,0.969000000000051
71,29,1,4,24.4,20.9,0,0,0.550000000000182
71,30,1,6,23.9,37.1,0,0,0.608999999999924
71,31,1,4,23.9,22.1,0,0,0.579999999999927
71,32,0,2,20.7,24.8,1,0,0.659999999999854
71,33,1,6,28.8,31,0,1,0.853999999999814
71,34,1,6,22.3,34.1,1,0,0.999000000000251
71,35,1,4,22.1,18.6,1,0,0.540999999999713
71,36,0,2,25.4,30.3,0,0,1.25199999999995
71,37,0,1,21.8,16.6,1,0,1.1279999999997
71,38,1,1,26.6,20.8,1,1,0.688000000000102
71,39,0,12,23,-1501.2,1,1,0.670000000000073
71,40,0,12,24.8,1932,1,1,0.840000000000146
71,41,1,12,26.2,669.7,1,0,1.08899999999994
71,42,1,1,27.4,72.3,0,0,0.7800000000002
71,43,1,12,23.9,47.2,0,0,0.736000000000331
71,44,1,9,22.9,19,1,1,0.753000000000156
71,45,1,2,23.6,27.3,0,0,1.17799999999988
71,46,0,2,24.3,14.9,0,0,0.748000000000047
71,47,1,4,25.6,1197.9,1,1,0.612999999999829
71,48,0,6,20.7,15,1,0,1.18100000000004
71,49,1,1,26.6,107.5,1,1,0.539999999999964
71,50,0,4,23.8,31.9,0,0,1.71000000000004
71,51,1,6,29.7,22.9,0,0,0.493999999999687
71,52,1,6,22.2,17.7,0,0,0.447000000000116
71,53,1,12,28.6,59.1,0,1,1.31100000000015
71,54,0,12,25.5,52,0,0,0.658000000000357
71,55,0,12,25.9,-292.7,1,1,0.541999999999916
71,56,0,4,25.9,141.9,1,1,0.682999999999993
71,57,1,12,21.5,-473.3,0,1,0.722999999999956
71,58,0,2,24.8,73.5,1,1,1.43499999999995
71,59,1,12,27.6,58,1,0,0.750999999999749
71,60,1,1,28.7,31.5,1,0,1.02099999999973
71,61,0,9,28.4,28.2,0,0,0.748000000000047
71,62,0,4,20.5,72.2,0,0,0.547000000000025
71,63,0,1,28.9,22.3,0,0,0.436000000000149
71,64,0,6,20.9,126.1,1,1,0.859999999999673
71,65,1,12,27,68.5,0,0,0.606999999999971
71,66,1,12,20.9,53.8,0,0,0.605999999999767
71,67,0,1,21.2,16.9,0,0,1.82799999999997
71,68,1,1,27.4,22.1,1,1,0.634000000000015
71,69,0,4,20.3,31.1,1,0,1.71300000000019
71,70,0,1,26.7,30.3,1,-1,-9.31700000000001
71,71,0,1,25.3,28.8,0,0,0.634999999999764
71,72,1,9,21.8,394.9,1,1,0.654999999999745
71,73,0,6,25,45.3,1,0,1.07600000000002
71,1,0,1,29.3,30.6,1,0,0.764000000000124
71,2,1,12,29.2,68.2,0,1,0.791000000000167
71,3,1,6,27.2,35.4,0,0,0.307999999999993
71,4,0,12,28.5,63.2,0,0,0.818000000000211
71,5,0,1,21.1,22.5,0,0,0.457000000000335
71,6,0,6,28.9,41.3,1,0,0.917000000000371
71,7,0,1,24.9,34.7,1,0,0.614999999999782
71,8,1,1,26.6,28.2,1,0,0.671999999999571
71,9,0,9,28.7,44.2,0,0,1.56800000000021
71,10,1,1,25.2,27,1,1,0.945999999999913
71,11,1,2,20.1,22.6,1,0,0.664000000000669
71,12,0,9,25.1,22.1,0,0,1.43900000000031
71,13,0,12,22.7,181.4,1,1,0.530999999999949
71,14,0,4,20.3,50.3,1,1,1.24499999999989
71,15,1,6,25.5,36.8,0,0,0.403000000000247
71,16,1,12,24.4,96.8,0,0,0.358000000000175
71,17,1,6,21.1,17.7,1,0,1.47899999999936
71,18,1,6,29.1,112.3,1,1,0.552000000000589
71,19,1,1,22.6,24.4,0,0,0.612999999999374
71,20,0,12,26.4,51,0,0,0.449999999999818
71,21,0,12,20.1,40.6,1,0,0.940000000000509
71,22,1,2,22.8,20.7,0,0,0.670999999999367
71,23,0,1,20.7,22.8,1,0,0.587999999999738
71,24,1,1,29.9,32.9,0,0,0.794000000000779
71,25,0,6,24.2,56.3,0,0,0.833999999999833
71,26,1,6,27.6,28.2,1,0,1.64499999999953
71,27,1,9,26.1,49.1,1,0,0.9399999999996
71,28,1,1,22.7,25.1,0,0,0.648999999999432
71,29,1,1,24.3,26.9,1,0,1.47000000000025
71,30,0,4,29.9,42.6,0,0,1.08500000000004
71,31,0,2,20.5,19.7,0,0,0.874000000000706
71,32,0,2,29.8,29.8,0,0,0.615000000000691
72,1,0,4,22.6,26.5,1,0,0.947999999999979
72,2,1,9,24.1,50.5,1,0,1.678
72,3,1,6,28.3,23.5,0,0,0.645999999999958
72,4,0,12,28.1,28.6,1,0,0.625
72,5,1,4,24.5,52.5,1,1,0.440000000000055
72,6,0,4,22.6,28.7,0,0,0.747000000000071
72,7,1,9,23.4,28.2,0,0,0.577999999999975
72,8,0,4,28.8,38.7,1,0,0.765999999999963
72,9,1,6,21.4,33.9,1,1,1.22699999999998
72,10,0,4,21.9,41.4,0,1,0.638000000000034
72,11,0,4,25.8,34,0,0,0.956999999999994
72,12,1,4,24.7,27.4,1,0,0.756999999999948
72,13,0,1,22.5,28.4,0,0,1.29100000000005
72,14,1,9,25.1,77.7,1,1,1.28899999999999
72,15,0,9,26.3,45.3,0,0,0.768000000000029
72,16,0,9,24.4,66.9,1,1,0.675999999999931
72,17,0,12,22.5,70.7,0,1,0.626999999999953
72,18,1,1,27.8,36.1,0,0,1.70799999999997
72,19,0,2,28.2,25.5,1,0,1.07600000000002
72,20,1,1,26.7,29.1,1,0,0.673999999999978
72,21,1,9,21.5,38.4,0,0,0.771999999999935
72,22,1,6,20.4,44.6,1,1,1.38400000000001
72,23,1,9,23.1,33.2,1,0,0.627000000000066
72,24,0,12,26.3,44.8,0,0,0.778999999999996
72,1,1,6,27.7,28.2,1,0,0.614000000000033
72,2,0,2,22.3,21.1,1,0,0.767000000000053
72,3,1,4,28.6,38.1,1,0,0.694999999999936
72,4,1,9,22.7,26.7,0,0,1.06799999999998
72,5,0,4,23.5,25,1,0,0.639000000000124
72,6,1,4,22.9,35.2,1,0,1.39300000000003
72,7,1,1,28.9,31.1,1,0,0.93100000000004
72,8,1,6,22.9,33.5,0,0,0.808999999999969
72,9,0,12,20.5,29.3,0,0,0.990999999999985
72,10,0,2,22.4,22.6,1,0,0.698999999999842
72,11,1,1,22.7,28.6,0,0,0.838000000000193
72,12,1,4,27.2,26.8,0,0,0.906999999999925
72,13,1,12,22.8,86.6,1,1,0.615999999999985
72,14,1,2,28.4,43.5,1,1,1.07600000000002
72,15,1,6,30,46.9,1,0,0.658999999999878
72,16,0,2,29.1,35.1,1,0,0.495000000000118
72,17,1,9,26.3,51.2,0,1,1.59099999999989
72,18,0,9,24,44.9,1,0,0.461999999999989
72,19,0,2,22.8,27.6,0,0,0.865000000000009
72,20,1,1,26.6,34.3,0,0,1.57899999999995
72,21,0,4,24.1,33.7,1,0,0.630999999999858
72,22,1,9,27.9,87,0,1,0.659999999999854
72,23,1,9,26.9,39,0,0,1.00399999999991
72,24,1,4,22.2,31.9,1,0,1.27700000000004
73,1,0,4,26.4,25.4,1,0,0.786000000000001
73,2,0,1,22.9,23.9,0,0,0.88900000000001
73,3,1,2,21,27.7,0,0,0.697000000000003
73,4,1,6,20.9,17.7,0,0,0.90300000000002
73,5,1,9,24.8,36.2,0,0,0.798999999999978
73,6,0,1,20.4,21.7,0,0,1.04399999999998
73,7,0,2,25.6,29,1,0,0.902000000000044
73,8,1,2,21.6,18.8,0,0,1.03300000000002
73,9,1,12,29.1,91.9,1,1,0.961000000000013
73,10,1,6,28.6,41.5,0,1,0.990000000000009
73,11,0,4,23.5,29.3,0,0,0.829000000000065
73,12,1,2,27.9,40.6,1,1,1.03700000000003
73,13,0,1,27.4,25.2,1,1,0.990999999999985
73,14,0,1,26.3,27.9,1,0,0.799999999999955
73,15,0,1,26.8,43.4,0,1,1.59999999999991
73,16,1,12,21.9,71.1,0,1,1.34000000000003
73,17,1,4,20.3,25.2,1,0,1.22800000000007
73,18,0,6,30,41.8,0,0,0.808000000000106
73,19,0,12,20,27.8,1,0,1.375
73,20,0,4,27.1,43.1,1,1,0.774000000000001
73,21,0,12,29.1,54.9,0,1,1.41800000000001
73,22,0,4,21,30.7,0,1,0.65199999999993
73,23,0,12,28.4,51.6,0,1,0.978000000000065
73,24,1,1,26.9,28.6,0,0,1.46199999999999
73,25,0,9,26.7,54,1,-1,-9.46500000000003
73,26,1,6,26.7,46,0,1,0.919999999999959
73,27,1,12,29.3,42,1,0,0.641999999999939
73,28,0,2,24.5,27.8,0,0,0.951999999999998
73,29,0,4,20.5,23.6,0,0,0.647000000000048
73,1,0,2,22.3,24.3,0,0,1.36400000000003
73,2,1,6,20.9,37.6,0,0,1.55199999999991
73,3,0,2,22,24.4,1,0,1.048
73,4,0,1,21.4,15.1,0,0,0.606999999999971
73,5,0,12,27.1,26.9,0,0,0.707000000000107
73,6,0,1,27.1,21.1,1,0,0.645999999999958
73,7,0,2,28.5,24.4,0,0,0.787000000000035
73,8,0,1,23,32.9,1,1,1.32199999999989
73,9,0,9,25.7,31.8,0,0,1.08500000000004
73,10,1,12,26.7,70,0,1,0.924999999999955
73,11,1,9,22.1,36.6,0,0,1.36200000000008
73,12,0,1,21.7,23.7,1,0,1.49099999999999
73,13,0,4,27.3,44.1,1,1,1.33600000000001
73,14,1,4,29.8,41.3,0,0,1.34300000000007
73,15,0,6,29.7,48.5,1,0,1.94399999999996
74,1,0,12,26.2,54.7,1,1,0.80600000000004
74,2,1,1,20.3,21.1,0,0,0.945000000000164
74,3,0,4,22.7,32.6,1,1,1.20800000000008
74,4,1,2,22,21.7,1,0,0.769999999999982
74,5,1,12,26,40.9,0,1,0.884999999999991
74,6,0,1,23.8,27.1,0,0,1.52600000000007
74,7,0,9,24.9,50.6,0,0,1.548
74,8,1,4,21.8,16.3,1,0,1.08400000000006
74,9,1,1,21.5,41.2,1,1,0.970000000000027
74,10,0,9,20.6,60.7,0,-1,-8.96899999999982
74,11,1,4,25.6,30.1,0,0,0.705000000000155
74,12,1,6,24.8,21.3,0,0,0.594000000000051
74,13,0,1,20.7,21.7,1,0,0.780999999999949
74,14,1,1,24.3,18.9,0,0,0.664999999999964
74,15,0,9,23.5,23.8,0,0,0.627999999999929
74,16,1,4,27.6,33.4,1,0,1.05500000000006
74,17,1,1,25.9,21.7,0,0,0.635999999999967
74,18,1,2,24.1,27,0,0,0.563999999999851
74,19,0,6,28,38.4,0,1,0.894000000000005
74,20,1,4,21.8,26.6,0,0,0.904999999999973
74,21,0,6,26.3,35.6,0,0,1.16299999999978
74,22,0,9,25.7,40.5,1,0,1.85699999999997
74,23,0,12,28.5,52.3,1,0,0.763999999999896
74,24,0,1,20.7,28.1,0,1,1.11799999999994
74,25,1,1,24.5,22.4,1,0,0.924999999999955
74,26,0,9,23.9,54.7,1,0,0.863000000000056
74,27,1,4,22.3,29.9,1,0,0.713999999999942
74,28,0,9,26.5,72.2,1,1,0.836999999999989
74,29,0,4,20.4,22.4,1,0,0.750999999999976
74,30,0,9,21,52.9,0,0,0.812000000000126
74,31,0,9,29.8,55.1,1,0,0.710000000000036
74,32,1,9,20,57.9,1,1,0.724999999999909
74,33,1,6,25.3,40.4,0,0,1.05700000000002
74,34,1,12,28.3,98.6,0,0,1.53600000000006
74,35,1,12,28.8,64.3,1,0,1.1400000000001
74,36,1,6,24,57.7,0,0,0.610000000000127
74,37,1,1,27.1,41.6,1,1,0.795999999999822
74,38,0,1,25.6,28.4,1,0,0.838000000000193
74,39,0,1,23.5,34.7,1,1,0.483999999999924
74,1,1,6,29.3,36.9,0,0,1.7829999999999
74,2,1,4,27.6,33.8,0,0,0.740999999999985
74,3,1,6,23.5,32.6,0,1,0.748999999999796
74,4,0,9,22.1,48.2,1,1,0.822000000000116
74,5,0,9,29.4,43.3,0,0,0.742999999999938
74,6,0,4,24.3,35.5,0,0,1.15700000000015
74,7,0,4,25.9,21.7,0,0,0.835999999999785
74,8,0,2,28.2,23.3,1,0,1.25500000000011
74,9,0,2,21.4,24.1,1,0,1.32999999999993
74,10,0,2,20.6,23.4,1,0,0.893000000000029
74,11,1,2,27,30.9,0,1,1.84699999999975
74,12,1,4,29,55.9,1,1,0.655999999999949
74,13,1,12,20.6,36,1,-1,-11.2629999999999
74,14,1,1,29.9,31.9,0,0,0.932999999999993
74,15,1,1,22.9,32.3,0,1,0.765999999999622
74,16,1,1,23.8,21.2,1,0,0.93100000000004
74,17,1,6,22.8,32.4,1,1,0.852000000000317
74,18,0,1,25.2,22.8,0,0,0.823999999999614
74,19,0,12,24.5,34.6,0,0,0.9050000000002
74,20,0,2,22.9,29.8,1,1,0.632000000000062
74,21,1,4,28.2,40.6,0,1,0.968000000000302
74,22,1,6,22.2,30.9,0,1,0.771999999999935
74,23,1,12,23.3,35.3,0,0,0.623000000000047
75,1,1,12,27.7,41.5,1,0,0.771999999999935
75,2,1,1,27.4,29,0,1,0.660000000000082
75,3,1,1,23.5,20.4,1,0,0.856999999999971
75,4,0,9,24.3,35.1,0,0,1.07299999999987
75,5,1,2,28.3,27.3,0,0,1.07500000000005
75,6,0,2,20.5,22.9,0,0,0.894999999999982
75,7,1,6,23.9,33.1,1,0,1.25300000000016
75,8,1,12,26.6,40.1,0,1,0.638999999999896
75,9,1,12,21.9,36.3,1,0,0.606999999999971
75,10,0,4,29.7,37.2,0,0,1.202
75,11,0,1,26,39.2,0,1,0.814000000000078
75,12,0,1,22.2,31.1,0,1,0.850999999999885
75,13,1,1,20.5,18.5,1,0,0.973999999999933
75,14,1,2,26.1,35.7,0,1,0.583000000000084
75,15,0,4,25.5,28.7,1,0,0.610999999999876
75,16,1,12,28,63.8,1,0,0.686000000000149
75,17,1,9,28.9,40.9,0,0,1.52400000000011
75,18,1,4,21.1,34,1,1,0.951999999999998
75,19,1,4,26,35.4,1,0,1.11000000000013
75,20,0,12,26.3,69.9,1,1,1.375
75,21,0,1,20.7,22.7,0,1,0.66599999999994
75,22,0,9,24.1,43.8,0,0,1.24099999999999
75,1,0,1,29.3,30.6,1,1,1.00199999999995
75,2,0,2,27.4,29.4,1,0,1.61100000000033
75,3,1,2,29.8,26.2,0,0,0.913000000000011
75,4,1,1,23.5,24.5,1,1,1.34900000000016
75,5,0,9,27.2,36.9,0,0,1.57200000000012
75,6,1,2,23.2,31.1,0,1,0.900000000000091
75,7,0,2,21.6,23.6,0,1,0.751999999999953
75,8,1,1,26.1,27.2,1,1,0.670000000000073
75,9,1,4,20.1,23.4,1,0,0.83199999999988
75,10,0,9,23.2,32.6,1,0,1.85100000000011
75,11,1,1,21.1,22.2,1,1,1.51700000000028
75,12,1,6,24.6,31.8,0,-1,-9.40999999999985
75,13,0,9,23.3,33.5,1,0,1.15599999999995
75,14,0,6,27.7,36.8,0,1,1.36499999999978
75,15,0,1,24.4,25.7,1,1,1.14499999999998
75,16,1,9,24.8,29.4,0,0,1.32100000000037
75,17,0,6,29.4,33.4,1,0,0.554000000000087
75,18,0,6,28.4,33.4,1,0,0.653999999999996
76,1,0,2,21.3,29.2,0,0,1.55400000000009
76,2,0,9,20.9,29.2,0,0,1.35199999999986
76,3,0,2,24.9,61.1,0,1,0.974999999999909
76,4,0,1,22.8,44.7,0,1,0.552999999999884
76,5,1,9,26.9,39.3,1,0,1.45499999999993
76,6,0,6,30,40.6,1,0,0.990999999999985
76,7,0,6,23.2,22.4,0,0,1.17399999999998
76,8,0,1,26.3,22.1,1,0,0.887000000000171
76,9,1,6,21.6,31,1,0,1.60899999999992
76,10,0,9,27.2,46.8,1,0,1.74299999999994
76,11,1,12,22.5,34.9,0,0,0.780999999999949
76,12,1,12,22.5,47.7,0,0,1.41499999999996
76,13,0,9,23.1,55.5,1,1,1.02500000000009
76,14,0,12,25.9,57.5,0,0,1.51099999999997
76,1,1,6,28.4,35.7,0,0,1.60999999999967
76,2,1,12,20.8,25.8,1,0,1.97400000000016
76,3,0,12,28.2,38.3,1,0,1.26200000000017
76,4,0,1,24.3,25.8,1,0,0.839999999999691
76,5,1,1,24.2,29.1,0,0,1.48700000000008
76,6,0,2,30,24.7,0,0,0.925000000000182
76,7,1,4,20.6,25.9,0,0,0.955000000000382
76,8,0,2,26.9,24.1,1,0,1.05500000000029
76,9,1,4,29.1,30.2,1,0,0.752999999999702
76,10,1,6,27.1,39.8,0,-1,-11.1690000000003
76,11,0,6,27.9,33.5,0,0,0.576000000000022
76,12,0,12,24.1,47.4,0,1,1.41600000000017
76,13,1,2,28.2,32.3,0,0,0.993999999999687
76,14,0,6,23.9,34.7,0,1,1.15599999999995
76,15,1,1,29.4,31.4,1,0,1.37199999999984
76,16,1,2,24.5,28,0,0,1.29000000000042
