A	DA	B	DB	R	ID
27.3	0	22.5	6	0	133
24.6	0	26.6	2	0	133
20.7	0	32.9	1	0	133
26.1	0	18.3	4	0	133
23.3	0	24.3	1	0	133
25.9	0	59.5	1	1	133
25.3	0	27.6	2	0	133
25.7	0	19.6	4	0	133
25.2	0	32.1	6	0	133
26.5	0	38	9	1	133
21.6	0	25.5	4	0	133
25.3	0	118.7	12	1	133
28.5	0	23.1	4	0	133
22.4	0	18.8	4	0	133
21.5	0	21.2	9	0	133
24.3	0	20.5	2	0	133
28.3	0	32.3	12	0	133
26	0	28.7	2	0	133
27	0	50.8	6	0	133
24.3	0	37.1	9	0	133
26.6	0	41.8	9	0	133
25.3	0	83.1	9	1	133
28.3	0	107.5	12	1	133
22.7	0	27.3	12	0	133
23.7	0	25.4	1	0	133
24.7	0	28.7	9	0	133
26.8	0	49.6	4	0	133
23.8	0	27.5	2	0	133
23.9	0	19.9	1	0	133
20.4	0	39.8	12	0	133
23.5	0	96.1	12	1	133
28.1	0	49.4	9	0	133
28.2	0	46	2	1	133
20.5	0	47.7	6	0	133
24.8	0	111.3	12	1	133
28.9	0	34.3	2	0	133
20.9	0	44	12	0	133
24.9	0	82.9	9	1	133
21.8	0	31.8	1	0	133
27.9	0	23.8	1	0	133
28.7	0	48.7	2	0	133
27.2	0	29.9	1	0	133
24.9	0	45.2	2	0	133
28.5	0	22.9	1	0	133
27.1	0	178.2	12	1	133
28.1	0	39	4	0	133
21.2	0	17.6	1	0	133
23.8	0	69	6	1	133
24.8	0	69.6	6	1	133
20.9	0	29.3	12	0	133
21.6	0	46.6	4	0	133
23.6	0	29.9	9	0	133
29.9	0	62.4	12	1	134
20.7	0	28	9	0	134
25.7	0	33.5	12	0	134
20	0	26.4	6	0	134
23.5	0	28.5	6	0	134
29.2	0	31.1	1	1	134
26	0	32.2	4	1	134
28.6	0	39.5	9	1	134
27.6	0	38.1	12	0	134
28	0	46.7	6	1	134
28.1	0	34.8	1	1	134
22.5	0	23.4	1	0	134
23.2	0	31.8	4	1	134
23.7	0	32	9	0	134
27.7	0	42	12	1	134
23.3	0	34.9	12	0	135
23.6	0	57.5	12	1	135
22.1	0	23.4	1	0	135
24.3	0	22.4	1	0	135
24.4	0	31.3	2	1	135
24.9	0	28.2	2	0	135
22.9	0	24.7	1	0	135
29.6	0	58.5	12	0	135
25.3	0	46.4	9	0	135
21.8	0	35.9	6	1	135
27.3	0	33.3	1	0	135
22.6	0	26.5	4	0	135
22.1	0	95.9	12	1	135
23.5	0	18.5	2	0	135
28.8	0	37.1	6	0	135
21.7	0	24.1	2	0	135
27.6	0	40.2	1	0	135
21.9	0	15.6	2	0	135
28.1	0	61.3	2	1	135
25.9	0	41.7	12	0	135
24.4	0	33	6	0	135
28.4	0	44.6	9	0	135
22.8	0	19.6	2	0	135
28.1	0	32.4	2	0	135
30	0	40.1	12	0	135
26.7	0	31.2	2	0	135
26.1	0	30.8	2	0	135
27.1	0	49.2	9	0	135
24.9	0	46.6	9	1	135
25.8	0	38.7	2	1	135
28.4	0	57.3	6	0	135
29.4	0	40.2	4	0	135
28	0	30.7	1	0	135
29.3	0	54.7	9	0	135
29.2	0	26.4	1	0	135
23.6	0	28.6	2	1	135
27.2	0	37.2	1	1	135
22.3	0	48	6	0	135
29.7	0	65.9	12	0	135
26.2	0	29	1	0	135
23.7	0	29.5	6	0	135
27.6	0	28.8	1	0	136
29.3	0	68	12	1	136
29.3	0	42.2	9	1	136
25.3	0	36.4	12	0	136
23.5	0	21.6	2	0	136
23.7	0	35.5	6	1	136
26.4	0	33.2	6	0	136
28	0	39.7	9	1	136
23.2	0	27.2	4	0	136
28.5	0	31.7	2	0	136
23	0	24.5	1	0	136
22.9	0	42	6	1	136
29.9	0	48.8	9	1	136
23.9	0	25.6	6	0	136
23.5	0	50	12	1	136
21.1	0	28.2	6	0	136
21	0	26.2	4	0	136
21.5	0	24.3	2	1	136
22.5	0	22.4	1	0	136
26.3	0	43.3	6	1	137
20.9	0	24.4	4	0	137
29.9	0	39.4	6	0	137
23.7	0	25.2	1	0	137
24.4	0	55.7	12	0	137
26.1	0	43	1	1	137
26.2	0	42.4	9	0	137
25.6	0	33.9	4	0	137
25	0	51.1	12	0	137
27.9	0	44.2	6	1	137
26	0	39.7	12	0	137
23.9	0	28.4	4	0	137
27.6	0	50.9	9	0	137
25.9	0	30.3	12	0	137
20.7	0	28.8	9	0	137
20.4	0	31	9	0	137
23.7	0	43.2	12	0	137
24.2	0	27.9	4	0	137
21.3	0	28.4	4	0	137
21.2	0	38.9	9	0	137
28	0	33.8	2	0	137
24.7	0	37.2	4	1	138
22.5	0	27.8	12	0	138
29.9	0	40.4	4	1	138
21.1	0	24.7	4	0	138
22.6	0	23.8	1	0	138
21.3	0	26.3	4	1	138
26.1	0	38.3	6	1	138
26.8	0	37.8	6	1	138
26	0	28.7	1	1	138
29.6	0	34	4	1	138
30	0	33.2	6	0	138
29.7	0	40.2	9	1	138
27.2	0	26.1	1	0	138
24.2	0	34	12	1	138
28.2	0	31.6	4	1	138
22.1	0	27.7	9	1	138
21.3	0	22.4	2	0	138
23.5	0	24.8	2	0	138
28.1	0	27.1	1	0	138
27.5	0	28	6	0	138
23.9	0	30.2	6	1	138
28.1	0	34.8	2	1	138
20.7	0	27.6	6	1	138
25.6	0	30.8	4	1	138
20.8	0	24.3	4	1	138
27.2	0	30.2	4	1	138
25.6	0	31.9	9	0	138
26.9	0	27.7	1	0	138
28.5	0	33.7	6	1	138
20.2	0	23.5	9	0	138
29.4	0	38.2	1	1	139
22.3	0	26.2	4	1	139
28.1	0	43.5	9	1	139
27.1	0	33.9	4	1	139
27.9	0	31.2	4	1	139
20.5	0	24.6	12	1	139
26.2	0	32.2	12	1	139
29	0	28	2	0	139
23.7	0	27.4	6	1	139
24.1	0	26.2	2	1	139
29.2	0	27.6	4	0	139
29.6	0	41.4	12	1	139
26.8	0	31.2	6	1	139
21	0	19.6	1	0	139
24.1	0	29.5	6	1	139
22.7	0	28.6	12	1	139
23.1	0	22.7	1	0	139
28.8	0	31.4	2	0	140
22.6	0	33.3	9	0	140
24.8	0	32.5	1	0	140
20.8	0	30.4	9	0	140
21.7	0	36.2	12	0	140
22.1	0	27.8	4	0	140
20	0	36.4	12	0	140
29.4	0	31.8	1	0	140
29	0	50.2	9	0	140
20.7	0	27.8	9	0	140
23.5	0	32.5	4	0	140
23.4	0	28.2	2	0	140
22.3	0	24.7	1	0	140
28	0	55.3	12	0	140
22.8	0	37.6	6	0	140
29.4	0	43	9	0	140
24.3	0	25.9	1	0	140
25.4	0	29.1	2	0	140
28.6	0	31	1	0	140
28.7	0	34	2	0	140
27.6	0	44.1	6	0	140
20.2	0	39.8	9	0	140
20.4	0	38	9	1	141
29.2	0	49.1	9	1	141
28.9	0	35.4	6	1	141
23.4	0	31.4	12	1	141
22.9	0	27.9	4	1	141
28.3	0	34.1	9	1	141
23.8	0	24.8	2	0	141
26.1	0	26.7	1	0	141
26.3	0	28.7	4	1	141
20.2	0	22.8	6	1	141
24.3	0	26.2	4	1	141
22.4	0	26.2	9	1	141
20	0	25.2	6	1	141
24.1	0	31.2	9	1	141
27.6	0	33.7	1	1	141
28.6	0	31.2	9	1	141
21.9	0	25.7	6	1	141
27	0	31.2	6	1	141
22.2	0	18.2	1	0	141
26.7	0	24.1	4	0	141
26.4	0	34.1	4	1	141
24.9	0	28.5	1	1	141
26.4	0	34.3	9	1	141
23.5	0	24.4	2	0	141
22.2	0	24.4	9	1	141
24.9	0	23.1	2	0	141
29.6	0	36.4	6	1	141
27.1	0	28.9	4	1	141
30	0	32.9	6	1	141
23.5	0	22.6	4	0	142
29.1	0	30.4	1	0	142
25.4	0	28.1	6	1	142
22.5	0	30.3	9	1	142
29.4	0	26.4	9	0	142
20.1	0	17.9	6	0	142
27.6	0	28.6	12	0	142
25.2	0	36.4	4	1	142
20.9	0	28.1	12	1	142
21.7	0	22.2	1	0	142
23.1	0	24.3	2	0	142
28.1	0	29.7	2	0	142
22.1	0	19.9	2	0	142
21.5	0	30	6	1	142
29.1	0	36	9	1	142
29.9	0	36.2	9	1	142
22.8	0	23.8	2	0	142
28	0	26.1	1	0	142
24.8	0	30.8	6	1	142
24.6	0	27.1	9	0	142
25.8	0	27.3	6	0	142
27.2	0	32.4	9	1	142
26.5	0	31	12	1	142
27.1	0	31	4	1	142
27.4	0	24.1	12	0	142
21.8	0	27.7	9	1	142
29.8	0	56.3	9	1	142
22.7	0	24.9	4	1	142
29.5	0	43.8	9	1	142
22.4	0	27.4	12	1	142
24.2	0	28.9	12	1	142
27.2	0	28	6	0	142
23.9	0	32.7	2	0	143
29.7	0	37.8	6	0	143
22.2	0	28.9	6	0	143
26.6	0	21.7	6	0	143
24.9	0	41.5	12	1	143
29.7	0	46.6	12	0	143
23.8	0	18.8	4	0	143
28.2	0	125.4	12	1	143
28.9	0	38.4	6	0	143
21.7	0	82.4	12	1	143
23	0	61.8	9	0	143
24.5	0	27.6	2	0	143
25.5	0	57.3	2	0	143
23.5	0	24.9	1	0	143
21.2	0	28.6	6	0	143
27.6	0	18.5	2	0	143
26.8	0	33.8	4	0	143
24.4	0	137.9	6	1	143
26.7	0	47.9	12	0	143
22.6	0	37.4	9	0	143
29.4	0	31.8	1	0	143
27.6	0	36.6	4	0	143
28.9	0	43.7	6	0	143
27.2	0	32.2	2	0	143
24.7	0	38.5	6	0	143
28	0	23.1	1	0	143
28.9	0	26.7	2	0	143
22.9	0	25.3	1	0	143
29.4	0	26.5	1	1	143
27.6	0	32.9	2	0	143
21.1	0	29.4	4	0	143
26.5	0	57.9	12	0	143
28.7	0	31.7	1	0	143
29.9	0	53.9	2	0	143
28	0	33.5	2	1	143
20.6	0	15.3	1	0	143
28.5	0	61.5	12	0	143
29.2	0	24.4	2	0	143
28.9	0	37.2	12	0	143
22.4	0	36.9	6	0	143
22.9	0	19.4	1	0	143
28.8	0	31.4	2	0	143
20.1	0	32.5	4	0	143
27.8	0	70.7	2	1	143
28.9	0	41.8	9	0	143
21.9	0	27	4	0	143
29	0	36.4	4	0	143
25.4	0	20.1	1	0	143
23.6	0	39	9	0	143
23.8	0	27.9	2	0	143
20.6	0	22.2	4	0	143
25	0	29.8	2	0	143
28.3	0	48.3	4	0	143
23.8	0	28.2	2	0	143
22.7	0	60.1	6	0	143
25.1	0	42.6	9	0	143
27.9	0	92.5	4	0	143
23.5	0	18.1	9	0	143
28.2	0	41	6	0	143
24.1	0	153.5	4	0	143
25.9	0	37	6	0	143
21.2	0	12.5	1	0	143
26.6	0	20.1	9	0	143
28.1	0	-11297	6	0	143
25.6	0	17	6	0	143
24.8	0	-250.1	6	0	143
22.7	0	13	2	0	143
25.7	0	48.6	12	0	143
21.5	0	272.3	1	1	143
24	0	599.9	2	1	143
26.3	0	51.1	12	0	143
20.9	0	278.4	2	1	143
22	0	25.8	2	0	143
22.3	0	127.1	1	1	143
23.6	0	14.5	1	0	143
22	0	132.1	2	1	143
21.5	0	16.6	6	0	143
26.3	0	28.8	1	0	143
27	0	49.5	9	0	143
21.2	0	25.3	2	0	143
21.5	0	164.3	4	0	143
23	0	18.6	9	0	143
23.1	0	19.3	9	0	143
20.8	0	33	6	0	143
21	0	45.7	12	0	143
25.2	0	17.6	2	0	143
25.4	0	100.8	2	1	143
28.8	0	64.4	12	0	143
23.1	0	321	6	1	143
27.7	0	20.7	2	0	143
22.7	0	32.5	4	0	143
24.3	0	33.5	9	0	144
25.8	0	41.6	4	1	144
24.1	0	40	6	1	144
26	0	38.7	9	1	144
25.7	0	38.7	6	1	144
24.8	0	29.1	4	0	144
20.6	0	32.1	12	0	144
23.8	0	31	1	1	144
25.5	0	29.6	9	0	144
21.4	0	26.3	9	0	144
20.9	0	29.5	12	0	144
22.6	0	27.9	6	1	144
23.5	0	25.8	6	0	144
28.1	0	48.1	12	1	144
29.9	0	30.3	2	0	144
