id,condition,k,s,k2,s2,hyperbolic,hTemp,exponential,eTemp,qhDelta,qhBeta,qTemp,weber1,weber2,weberR,stevens1,stevens2,stevensR,meanReproduction,stdReproduction,cvReproduction,meanDiff,stdDiff,cvDiff,meanAbsDiff,stdAbsDiff,cvAbsDiff,meanRelReproduction,stdRelReproduction,cvRelReproduction,meanSR,stdSR,cvSR,meanRelDiff,stdRelDiff,cvRelDiff,meanAbsError,stdAbsError,cvAbsError,weberVar,weberVarR,stevensVar,stevensVarR,HRV,meanHR,cleanTD,cleanDR,cleanHR,cleanOther,logK,logE,logHRV,ptHRV,ptHR,filter,meanNN,SDNN,RMSSD,VLF,LF,HF,fftVLF,fftLF,fftHF,logAccuracy
64,2,0.051374536,0.077070259,0.04569887,0.051196698,0.0493867806219844,1.95284603315617,0.0391722883562159,2.23400642068238,0.666677709723836,0.961585016976322,1.48936221473024,4.6688428,-3.0908661,0.7468397,0.6454742,1.0451946,0.80159217,4.8461666,3.7537088,0.77457279,-1.993736,2.0278921,-1.0171317,2.0043249,2.017065,1.0063562,0.68543845,0.22113854,0.32262349,1.6575247,0.7112056,0.42907694,-0.31456158,0.22113854,-0.70300555,0.31808633,2.017065,6.3412509,1.346329,0.92578667,0.92845732,0.98223567,12.5521477609311,87.4688937166718,0,0,0,0,-3.00807248934445,-3.23978571186671,2.52989178726481,0.0812806768554362,89.5040619540327,1,646.355426508253,124.932049867024,123.033288813276,1997.72303865378,2158.98940152787,1943.68420923692,4848.48454411627,6154.6572810329,5125.15544989739,-0.435716029639817
65,1,0.026628369,0.054321084,0.01535408,0.057580896,0.0150858512806868,1.51314823596846,0.0138308724181842,1.54836869395283,0.666592661576615,0.986264328474548,1.03213089292905,4.3804855,-2.1030257,0.74350703,0.93736553,0.911219,0.80866265,5.3438001,3.5297565,0.66053307,-1.4961027,2.0338616,-1.3594397,1.7204396,1.8412282,1.0702081,0.82253355,0.18740217,0.22783531,1.2829217,0.31267282,0.24371935,-0.17746647,0.18740217,-1.0559864,0.21020436,1.8412282,8.7592297,1.3222716,0.62594694,2.0446172,0.92209512,0.837946337844207,114.819485206353,0,0,0,0,-4.19399797570039,-4.28085205371989,-0.176801216535878,0.0487914226980937,114.983819165435,1,521.800321691177,26.2483228953271,14.6378046607646,110.174379616904,136.24019237677,70.519604735827,248.249987573941,275.90191479158,153.783971631447,-0.221647202421141
66,3,0.06696289,0.054296453,0.06215154,0.057292566,0.0645242930737214,1.50411714374095,0.0493652255150946,1.72061593977607,0.666423109689921,0.951833427224383,1.1466582273048,5.5917716,-3.5724781,0.8688786,0.86409259,1.0042534,0.91919768,5.9335332,4.1680689,0.70245981,-0.90636939,1.2900079,-1.4232696,1.1647692,1.0537952,0.90472448,0.84754074,0.17636256,0.20808741,1.2373244,0.30115566,0.24339265,-0.15245926,0.17636256,-1.1567848,0.19161248,1.0537952,5.4996166,0.86589795,0.74273467,1.0282179,0.9139387,12.3827908437991,79.6729907253404,0,0,0,0,-2.74071348928836,-3.00850903960961,2.5163076734983,0.157646898320421,88.136833356736,1,647.028002991184,196.660739296539,217.784564588306,5161.50980756935,2906.18155256846,5960.60268098985,13067.9412382827,7917.89891661839,15829.1301047103,-0.187961984556125
67,1,0.10692736,0.048046969,0.11204193,0.14609601,0.161791555991573,3.89913405230415,0.093722884351459,5.07254114614491,0.66594871902747,0.910535043230011,3.37805176188081,2.7616713,-1.0874081,0.78509927,0.93576521,0.72906709,0.75092858,3.6074333,2.1655824,0.60031116,-3.2324693,2.8965085,-0.89606678,3.2324693,2.8965085,0.89606678,0.55662376,0.15446928,0.27751112,1.9490542,0.5975346,0.3065767,-0.44337624,0.15446928,-0.34839323,0.44337624,2.8965085,6.5328455,0.77619952,0.91165745,0.9190104,0.98458362,7.46507078161551,85.4666993051764,0,0,0,0,-1.82144646365795,-2.36741288955215,2.01023491274332,0.147830407035298,89.5206922694832,1,665.134917831648,152.676465743116,139.343420471428,3386.80967937676,3302.94047095512,2934.52732176114,8902.88440648146,8854.60371472577,8215.36982962064,-0.625220908998168
68,4,0.1150535,0.32079169,0.11812302,0.24157444,0.999999983637638,4.22642192276095,0.453251047671515,5.19830612956787,0.670855914029032,0.635558548263998,3.48731442464933,5.6703143,-3.4076676,0.91071868,0.90835619,1.0010378,0.98774529,6.2318668,4.1283836,0.66246337,-0.60803604,0.61295485,-1.0080897,0.637465,0.58120215,0.91173971,0.91365778,0.075080775,0.082176037,1.1016405,0.090269014,0.081940547,-0.086342238,0.075080775,-0.86957181,0.097130284,0.58120215,5.9837379,0.30045512,0.77764553,0.89880604,0.93280888,3.30970494479537,89.8547873579582,0,0,0,0,-1.63623621547132e-08,-0.79130911788484,1.19685904487051,0.0661639833938871,90.3212180825545,1,660.805517711172,80.5819753449313,80.1571927110789,1201.91648222448,613.220038356003,653.928647109538,3257.9275842948,1628.2874826819,1769.56556363979,-0.0935529626325309
69,2,0.08776585,0.045479953,0.058102023,0.051832207,0.999997286207707,17.6827925161789,0.0520494891244073,1.50353537725496,0.666983528707626,0.94928185605365,1.00283666446093,5.325757,-2.1056871,0.84782046,1.8697277,0.71197754,0.79336524,6.9481001,4.0187817,0.57840008,0.10819726,2.2151163,20.47294,1.6185833,1.4861695,0.91819155,1.0640551,0.34339511,0.32272306,1.0315909,0.31234887,0.30278364,0.064055048,0.34339511,5.3609371,0.26651108,1.4861695,5.5763888,0.56621021,0.63621891,0.36689562,0.56869417,2.50528823259157,79.7117117117117,0,0,0,0,-2.71379597533748e-06,-2.95556029906237,0.918403790828406,0.0481325161165374,79.7142256016035,1,751.278223167539,57.8960566234962,37.9017373578186,914.544600850982,378.349428881033,266.62031091652,2751.67800760635,1189.67063828385,799.947578667299,0.0145300387234059
70,2,0.063653328,0.032015819,NaN,NaN,0.0652717942206136,0.0409145919590229,0.0522950737888765,0.521075505792511,0.666514376594744,0.949048776938342,0.347304416403309,3.8629143,-1.6839542,0.71567595,0.94011635,0.86724675,0.76972777,4.8829999,3.172648,0.64973336,-1.9569027,2.2960434,-1.1733049,2.2270191,2.0255122,0.90951723,0.7628879,0.23575044,0.30902371,1.4199317,0.37993893,0.2675755,-0.2371121,0.23575044,-0.99425727,0.30295989,2.0255122,6.6857438,0.85770899,0.4302814,0.76797616,0.4785499,9.92362337476598,65.7345613770195,0,0,0,0,-2.72919527750472,-2.95085310376483,2.29491811415877,0.208010284973702,71.3331224470148,1,829.205411585366,217.188055670624,156.304087814025,14016.0540855069,4279.56247111373,3514.48271998476,46286.3870407464,15037.4465826387,11452.6793232912,-0.312567567650892
71,3,0.17763314,0.28670377,0.11908109,0.12102787,0,0,0.337325940962619,15.9315118588546,0.665466632459478,0.713676176507386,10.601889717001,3.9335999,-2.1295199,0.81664968,0.74252278,0.94795138,0.88429296,4.5576,3.0243866,0.66359198,-2.2823029,1.9581214,-0.85795867,2.2823029,1.9581214,0.85795867,0.68679792,0.13718329,0.19974333,1.50969,0.2819609,0.1867674,-0.31320208,0.13718329,-0.4380025,0.31320208,1.9581214,6.2519422,0.83580518,0.90009624,0.9257552,0.93066019,6.54674473324538,109.980599994377,1,0,0,0,NaN,-1.08670563218539,1.87896793881726,0.596707801511625,107.16010950765,0,558.906295132871,470.589512786877,646.961691689522,12728.7686441184,10124.2963702449,23572.5538395355,28206.4769736317,24020.7805190737,54251.5661976016,-0.394215454643063
72,1,0.11108004,0.083069474,0.11755935,0.089157686,0.157656207384949,2.33004543379502,0.999999982377833,19.8474754064303,0.66657075485196,0.906467270587016,1.92521466167784,2.5688286,-0.69254184,0.49997637,0.72258651,0.85053813,0.58768803,3.6744666,2.5242095,0.68695945,-3.165436,3.0116861,-0.95142853,3.1690526,3.0077491,0.94910043,0.61725348,0.24488066,0.39672625,15.016459,50.929081,3.3915505,-0.38274649,0.24488066,-0.63979858,0.38454238,3.0077491,7.8216324,1.2891959,0.74721211,0.83855814,0.6545105,66.8069854706631,76.0331697410729,0,0,0,0,-1.84733851929778,-1.76221671031653e-08,4.20180764798935,0.223956816841076,115.350649042173,1,667.815044097693,212.630396412981,249.489687474038,5089.21109137996,3557.41409352156,6935.04163499447,13079.1254780134,10372.6422231493,18786.4901044093,-0.777743433736199
73,2,0.071119934,0.076308556,0.12087892,0.031487789,0.0965526776417368,2.72349804812061,0.0675988638667637,3.51637941100311,0.663705507377775,0.934635308929864,2.33384028172099,6.0720143,-3.7487242,0.80996341,0.82846475,1.065589,0.90974164,6.5737,4.687757,0.71310788,-0.26620275,1.4214891,-5.3398743,0.9675914,1.060859,1.0963914,0.96202093,0.1892709,0.19674301,1.0796266,0.21870059,0.20257059,-0.037979085,0.1892709,-4.9835558,0.15335828,1.060859,6.91752,1.0916481,0.74616766,1.2092383,0.94312048,1.20862124313981,89.4529507674432,0,0,0,0,-2.33766653727895,-2.69416410277913,0.189480241441367,0.0430171056803477,89.5845010313036,1,667.627134193449,52.5074897044644,39.0562487750823,395.495776067071,567.601555853816,262.504330948547,1107.41836927049,1505.89566896552,707.20648344208,-0.0574867248570007
74,4,0.11385719,0.14702897,0.063031159,0.056552179,0.162725158523812,5.34050534350524,0.102243671559077,5.27256434428663,0.665470861215077,0.902809529648802,3.50873808320261,4.8472428,-2.8212795,0.90932059,0.88916975,0.94737858,0.95552516,5.4190335,3.5318422,0.65174764,-1.4208694,1.3012371,-0.91580343,1.4609066,1.2545362,0.85873812,0.7948963,0.15370822,0.1933689,1.3183384,0.35310772,0.26784298,-0.20510371,0.15370822,-0.74941707,0.22091456,1.2545362,5.6788297,0.32832155,0.68033212,0.49575204,0.76047832,5.35182025571228,75.7967755352372,0,0,0,0,-1.81569264534188,-2.28039637781737,1.67743673775379,0.09019067493643,76.6164184343814,1,772.582522764901,118.176902269342,83.5195272577198,4366.2160119832,1158.30370674869,845.536441474956,13511.363287691,3636.15493333091,2664.78720108344,-0.250421306407387
75,3,0.10534895,0.06437391,0.048873495,0.040184058,0.0994516073264216,2.92956430146187,0.0714627748836937,2.66849643827004,0.66573175264363,0.931030930610531,1.77650266714435,5.9682002,-4.3176064,0.88869178,0.75168979,1.0645945,0.92322868,5.8283334,4.3987856,0.75472444,-1.0115694,1.2241365,-1.2101359,1.2771715,0.93255228,0.73016995,0.78523314,0.22033931,0.28060368,1.3935809,0.48093006,0.34510377,-0.21476687,0.22033931,-1.0259465,0.25232083,0.93255228,3.695899,0.76929665,0.86624718,0.79500312,0.85081631,2.17182992466747,85.8981474536863,0,0,0,0,-2.30808411165669,-2.63857859585484,0.775570095445709,0.0473696798535644,86.4219369050946,1,694.911858974359,47.1442183883091,23.6779609213504,632.409302219807,308.426746617734,140.939149991156,1776.48811747791,840.739688333765,414.935914633627,-0.283678290149558
76,3,0.11249283,0.070773609,0.072580129,0.07724005,0.0994291366979266,3.01280602115694,0.832476429401992,18.6922036952284,0.66698271477601,0.933556439657794,2.35303492859141,6.3589859,-4.1847091,0.69629484,0.78856486,1.0933589,0.77191025,6.6255665,5.2948818,0.79915911,-0.21433607,2.5411756,-11.856033,1.4707261,2.0657866,1.4046032,0.94324166,0.23047797,0.24434669,1.1182587,0.25608063,0.22899944,-0.056758329,0.23047797,-4.0606899,0.18317172,2.0657866,11.277869,2.4502194,0.71130222,2.0710003,0.978423,15.6533515379413,77.9176355862276,0,0,0,0,-2.30831008253889,-0.183350370559,2.75068504983708,0.13655326734588,81.0490793781829,1,523.52920516983,232.611584947109,301.055664777297,3382.71362104435,3423.22653575756,6939.43436227779,7201.76232341256,7597.57120038281,14772.6625988795,-0.0856658499739264
77,4,0.032799404,0.038502119,0.036045793,0.034684204,0.0332827415209626,0.331181685174547,0.0283634274882521,0.409162006178414,0.666344217275367,0.972035028764784,0.272642952936855,5.5070715,-2.5175214,0.81123888,1.4947931,0.81134462,0.81574172,6.8445001,4.2482624,0.62068266,0.0045972629,1.9940127,433.73911,1.4782637,1.3097675,0.8860175,1.045964,0.30318901,0.28986561,1.0308776,0.27799836,0.26967156,0.045964062,0.30318901,6.5962191,0.24288164,1.3097675,5.3926163,1.0914625,0.559434,0.90577054,0.71401972,27.0471718571769,111.242589726367,0,0,0,0,-3.40271628898919,-3.56265472819438,3.2975824474116,0.000761093116689685,112.598713804938,1,553.497516556291,101.830041250256,28.435452108357,4470.13058685018,283.288069582689,273.41405437447,10085.948498376,560.688173441408,592.839660949494,0.00634454292686981
78,1,0.017420065,0.033149876,0.015737923,0.024432495,0.0056225437327314,0.0659782956625416,0.00560696072930201,0.065905860756268,0.563168552326979,0.995769593525991,0.0375757646326843,4.3144855,-2.5730925,0.80939764,0.83642381,0.91817522,0.82339382,4.7615333,3.3320622,0.69978762,-2.0783694,2.0566888,-0.98956847,2.175914,1.9495324,0.89596015,0.69122231,0.22937869,0.33184502,1.6802821,0.84622115,0.50361848,-0.30877769,0.22937869,-0.74286026,0.32961205,1.9495324,5.9146271,0.7708227,0.52244425,0.53434557,0.44870144,52.0724159227638,128.916725179048,0,0,0,0,-5.18097109599629,-5.18374646573493,3.95263536369332,0.106634014482283,69.2026035175183,1,832.260576733649,171.017524355987,155.972023518112,5323.6823203868,4119.9371281303,3593.04584209985,17558.9297988191,14399.5291285282,12058.5658490632,-0.433877483457167
79,2,0.063192584,0.04702536,0.034690753,0.039614268,0.0420001564918573,1.70854110002452,0.0354724000259342,1.7787180137308,0.665871504710214,0.96514936980694,1.18439752744896,5.3135715,-3.5968714,0.76821798,0.65649962,1.088976,0.84119862,5.4362001,4.212203,0.77484328,-1.4037027,1.802547,-1.2841372,1.7197181,1.4926789,0.86797881,0.76504838,0.27880642,0.3644298,1.5421982,0.78046781,0.50607491,-0.23495163,0.27880642,-1.1866546,0.29212376,1.4926789,5.1097484,1.0629063,0.81577969,0.69626456,0.86862558,17.5002353568762,79.5078986783726,0,0,0,0,-3.17008193470911,-3.33900034894088,2.86221432980339,0.179146063593197,140.041949056689,1,394.931045946442,191.738230242726,264.811261995491,2014.25636150819,1281.35746058531,3107.4630132586,3124.6015658262,2270.60739574195,5028.50704983324,-0.341371358896025
80,4,0.050186098,0.061153095,0.035923958,0.056703299,0.0376233623528766,0.619254601294764,0.0315406205760246,0.931018229678014,0.666561248614727,0.968951581964904,0.620580942918488,3.2626858,-0.92743236,0.76411748,1.2816892,0.69338053,0.74996728,4.6191335,2.5933444,0.56143528,-2.2207694,2.6658237,-1.2004055,2.275301,2.6178203,1.150538,0.7424469,0.20267378,0.27298084,1.4631338,0.46998733,0.32121968,-0.2575531,0.20267378,-0.78692031,0.27258042,2.6178203,9.6038465,0.99106324,0.82927763,1.0222245,0.95952773,36.2813777865527,114.92020081655,0,0,1,0,-3.2801300823653,-3.45647902179983,3.59130460100194,0.00469498310972087,112.87909035674,1,533.903448705179,9.12736842830648,9.16762838231623,1.60604882960272,4.8364125107563,10.8633911897793,3.55826829275073,10.510756059699,23.2769422242784,-0.337003254973772
81,3,0.046555102,0.078754544,0.036206849,0.055123977,0.0431157957806826,1.81195578440383,0.035426022597877,2.11918477101485,0.665163242395578,0.965194127748357,1.40960355509652,5.4653287,-3.1044252,0.92896104,1.050639,0.93104577,0.97031522,6.1866331,3.9398758,0.63683683,-0.65326941,0.94132131,-1.4409389,0.86819017,0.74014652,0.85251659,0.91013455,0.12835911,0.14103311,1.1194565,0.15379226,0.13738117,-0.089865439,0.12835911,-1.4283479,0.13587712,0.74014652,5.4471755,0.38048443,0.61589068,0.55585164,0.55489397,2.24767072119477,73.1689459999812,0,0,0,0,-3.14386585758286,-3.34030862726233,0.809894444965892,0.0618941040229247,73.1854004723792,1,817.114124610288,74.9071151914196,59.5969677591341,971.748409277632,1040.51705236476,573.384672040554,3229.80130913606,3425.53040147519,1875.62304561956,-0.103585600496743
82,3,0.079199813,0.1236687,0.092064396,0.028312236,0.0852972985060856,3.28329790588149,0.0623777620320909,3.71316879522382,0.665572268977549,0.939527888342882,2.47138239670735,5.1214571,-3.0477438,0.86893415,0.87294561,0.97570109,0.92798167,5.6587334,3.8173776,0.67459929,-1.1811694,1.3225977,-1.1197358,1.2100512,1.2953072,1.0704565,0.82891333,0.14189358,0.17118023,1.2440664,0.23103783,0.18571182,-0.17108665,0.14189358,-0.82936668,0.18047515,1.2953072,7.1772051,0.69292879,0.60937059,1.2439045,0.82186735,1.17973681261167,86.4395971740382,0,0,0,0,-2.46161249548912,-2.77454644481523,0.165291373440816,0.0559685302739745,87.2559262582592,1,676.339127898756,81.819921584726,77.8624565531434,872.119109011315,938.056596443416,921.690503933365,2317.52041536541,2702.66137120797,2522.79949299081,-0.202593574296252
83,2,0.11513011,0.27845168,0.11837706,0.081987053,0.999999961067198,31.3693497184332,0.999999994536044,12.4195487858387,0.666499726351974,0,8.41927955763582,4.3345141,-2.4822075,0.67296588,0.68618739,1.0153724,0.75279391,4.8864665,3.6712074,0.75130105,-1.953436,2.2564015,-1.1550937,2.0975816,2.1183193,1.0098864,0.73088372,0.23856939,0.32641223,2.3660424,5.2036633,2.199311,-0.26911625,0.23856939,-0.88649195,0.30110267,2.1183193,7.0352058,1.4219248,0.75240946,1.0802456,0.86731344,71.5124950856887,117.095072398698,1,0,0,0,-3.8932802740187e-08,-5.46395596928197e-09,4.26987219087503,0.111728670787043,72.2540369021037,0,829.43359375,113.28084170354,108.843850933653,2631.53453683068,1256.65810981186,1643.29317968876,8706.86722151116,4413.99080588878,5468.98067647688,-0.418124403861154
84,1,0.068806626,0.039264079,0.067502663,0.13452424,0.0661187798668597,0.680543160769744,0.0523768080154028,0.883713808304912,0.666681533898076,0.948971214376254,0.589155601175806,4.494657,-1.7157837,0.87955678,1.4120806,0.76781327,0.88659066,5.9251332,3.3298881,0.56199378,-0.91476941,1.8274393,-1.9977049,1.3808485,1.4942223,1.0821043,0.92934221,0.20778024,0.22357775,1.1282148,0.25199798,0.22335993,-0.070657797,0.20778024,-2.9406555,0.17429434,1.4942223,8.5729828,0.71049106,0.69403106,0.66397268,0.6729092,130.329903578771,101.487882205625,0,0,1,0,-2.71630245951386,-2.94929138075517,4.87006895571861,0.0333950098187708,114.498695490123,1,533.257885514019,0.908124621167819,1.03905307929479,0.0123626002811313,0.0572342523448422,0.109858959152374,0.0264376222000746,0.126877828676309,0.232803640272518,-0.0969500238222149
85,3,0.10753749,0.037346609,0.11830989,0.26967227,0.632197192909874,0.0742462347956696,0.245937522640962,1.60251784780708,0.666696635848354,0.781971067685482,1.06839390558385,3.7690573,-1.3116639,0.81860882,1.1794199,0.77980554,0.85376632,5.0957332,2.8944066,0.56800586,-1.7441694,2.153569,-1.2347246,1.9489179,1.9635762,1.0075213,0.81449467,0.22129487,0.27169591,1.3148257,0.35953382,0.27344599,-0.18550532,0.22129487,-1.19293,0.24909072,1.9635762,7.8829761,0.56067854,0.55554914,0.50712425,0.53341442,10.4494468503965,86.9409478753063,0,0,0,0,-0.458553919403654,-1.4026777483106,2.34654904403341,0.0890844303078446,88.5351177673332,1,677.90625,90.3449399872326,66.4010323591781,2234.82369509078,625.301755741519,789.100778763152,5992.57870995816,1814.34777543736,2204.18386654662,-0.239376674455649
86,2,0.044767473,0.06001053,0.05050458,0.032982435,0.0451337570446096,0.0432020420898123,0.0388797751543587,0.043655811531114,0.999801553347381,0.961869141941166,0.0436476563892956,6.1940713,-4.7336879,0.86528957,0.5752216,1.1818839,0.94413501,5.7962332,4.6265845,0.79820538,-1.0436695,1.0888559,-1.0432957,1.25051,0.8334955,0.66652447,0.76984686,0.21080902,0.27383241,1.403019,0.40735283,0.29034021,-0.23015313,0.21080902,-0.91595119,0.25825176,0.8334955,3.2274532,0.66060448,0.67500448,0.5459044,0.57851857,5.64100916286738,77.5882739875641,0,0,0,0,-3.09812481922627,-3.24728108247353,1.73006297909039,0.132239431480295,80.8705808197846,1,715.889115767046,162.216074256399,154.80996146559,3476.05230643895,3352.0578163612,4250.38448408627,10033.3985813829,10113.3256287987,12209.063931409,-0.299344808130324
87,1,0.084780894,0.059850551,0.041317057,0.059841275,0.0534814316734018,2.33577099121098,0.0422751669503581,2.65323438428436,0.667215993362997,0.958605963227745,1.77028014753545,3.9320142,-1.371791,0.77327317,1.3153371,0.74893427,0.78056002,5.3126335,3.1068025,0.58479518,-1.5272694,2.3298061,-1.5254716,1.6141555,2.2684,1.4053168,0.84428906,0.18554549,0.21976537,1.2553866,0.34651172,0.27601993,-0.15571095,0.18554549,-1.191602,0.18221591,2.2684,12.448967,1.3537427,0.80020559,1.473699,0.98878199,NaN,NaN,0,0,1,0,-2.92842075684864,-3.1635554350543,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.196146309959097
88,3,0.016120506,0.026038436,0.03371096,0.033322487,0.0163997294995011,0.734510283521983,0.0145889226961111,0.797026504528834,0.666463955232461,0.985516976972669,0.531189561757947,5.9370141,-3.7243576,0.92247546,0.90218353,1.0155387,0.9936139,6.3685665,4.2949262,0.67439449,-0.47133607,0.41098964,-0.87196732,0.50618923,0.3656061,0.72227156,0.91974944,0.088046677,0.095728979,1.0985237,0.12317278,0.11212573,-0.080250539,0.088046677,-1.0971475,0.089336887,0.3656061,4.0924425,0.0083620837,0.0021647117,0.027047696,0.0021766527,NaN,NaN,0,0,1,0,-4.11049043822087,-4.22749275768556,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0885385443903205
89,2,0.024462026,0.021039248,0.01526341,0.041069109,0.0127484322012604,0.820253469103184,0.0123369185236176,0.799433718701782,0.666552000780442,0.987738863888212,0.532863875528267,5.7580142,-3.4821243,0.77160376,0.89085704,1.0144287,0.83524895,6.3065,4.5544987,0.72219121,-0.53340274,1.8819422,-3.5281825,1.3930535,1.352228,0.97069353,0.9139455,0.24111335,0.26381588,1.1800646,0.3559157,0.30160698,-0.086054489,0.24111335,-2.8018682,0.20948505,1.352228,6.4550095,1.4575273,0.65719485,1.6466484,0.88237554,1.89185660694561,93.6228571428571,0,0,0,0,-4.3623469795455,-4.39515900614437,0.637558678616746,0.0431471602181408,93.6202475192329,1,645.016498447205,43.2199417445889,27.0769454073981,129.990093592046,531.326371993463,219.919476215894,432.338817546717,1280.79904633892,591.090783611617,-0.126096800689131
90,4,0.11805494,0.27541089,0.11674415,0.49806094,0.99999999471572,9.90186412755024,0.542871817783357,10.5344523540582,0.666041778921916,0.58107708486953,7.01638554855998,5.6895857,-4.4018626,0.81159234,0.50700575,1.1964085,0.88928974,5.2704334,4.3881016,0.83258843,-1.5694695,1.5036392,-0.95805579,1.6528751,1.4081553,0.85194296,0.69674009,0.18366732,0.2636095,1.5452845,0.45196107,0.29247758,-0.30325988,0.18366732,-0.60564327,0.30924162,1.4081553,4.5535765,1.3527443,0.65426195,2.1498914,0.94336629,0,0,1,0,1,0,-5.28428002752399e-09,-0.610882049929536,-Inf,0.0366612193367216,151.891223733004,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.396977280595428
91,1,0.12011679,0.26388159,0.11915875,0.09919171,0.587603520871057,2.00391688067241,0.220732618903228,2.53893781754504,0.666442075646691,0.801931066539424,1.6920550489785,4.6227856,-2.1870358,0.82943422,1.1106328,0.86170948,0.86870021,5.6717,3.5267754,0.62181979,-1.1682028,1.7810221,-1.524583,1.308776,1.6768528,1.2812374,0.87050098,0.15903105,0.1826891,1.191012,0.24612424,0.20665133,-0.129499,0.15903105,-1.2280483,0.16234857,1.6768528,10.328719,1.130358,0.76956546,1.2796049,0.9052195,14.5471371504986,55.982039696779,0,0,0,0,-0.531702842748261,-1.51080317916317,2.67739421484192,0.153394175202236,58.6554762903903,1,986.897084439283,211.228195309643,168.728423018535,8844.35787936173,8024.98551482595,4357.09681162394,35309.9996751839,32286.7425343763,17273.4509411262,-0.156003011763324
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,159.9989012763,81.8250052709256,1,1,0,1,NaN,NaN,5.07516694818712,0.197779127497748,102.993945457253,0,607.120924973972,222.770324353604,272.161514758678,3807.22025884045,4264.42399625393,7363.3633333605,9621.50625434863,10687.2841078604,17924.9087733231,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.48669223999963,81.2503872257738,1,1,0,1,NaN,NaN,1.50111573538356,0.070684405798473,82.5520272858263,0,630.233393067557,201.943833426984,239.592943470995,3372.48088898858,3587.32387711379,6502.87275796771,8577.04047706899,9521.67997528699,16412.0987125408,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,3,0.083215967,0.042838216,0.070360698,0.038700961,0.0732398647762359,0.943621170570457,0.0563601881509043,1.30582623982147,0.666524662867309,0.945198616316929,0.870365134310188,3.7345572,-2.0448472,0.81269169,0.6997987,0.94917035,0.87642235,4.3038998,2.8783343,0.66877347,-2.5360026,2.0790877,-0.81982869,2.5532193,2.0571744,0.80571789,0.6460036,0.14978303,0.231861,1.6294214,0.38193747,0.23440067,-0.3539964,0.14978303,-0.42312023,0.36254585,2.0571744,5.6742463,0.76560783,0.7081387,1.1419214,0.91367263,1.25450591814673,87.1851886571362,0,0,0,0,-2.6140154054878,-2.87599225358065,0.226741804347473,0.0355108108923802,87.2753025419756,1,694.040061295972,127.689090978494,166.105043092046,944.572838299505,1505.85112551479,2692.73826668455,2502.27757841009,4359.6590661778,7624.19950961131,-0.462449372661369
96,2,0.08595179,0.065844089,0.12037235,0.20068181,0.496922387989109,0.105176773966271,0.30086883503305,0.220565498269495,0.664119004443026,0.739790625664498,0.141933957537632,5.1213427,-3.3929496,0.82094485,0.69828254,1.0508374,0.88147277,5.3133335,3.9272802,0.73913676,-1.5265694,1.5822468,-1.0364722,1.6436639,1.455846,0.88573223,0.74988127,0.21855181,0.29144856,1.455629,0.46176305,0.31722581,-0.25011873,0.21855181,-0.87379223,0.27529413,1.455846,5.2883296,0.82292676,0.85114402,0.55789465,0.74317551,2.25340749794349,83.7428041028334,0,0,0,0,-0.699321426067613,-1.20108087321579,0.812443514133664,0.0795401361665889,84.9661807079328,1,709.489589255259,71.804734396527,72.4583953486074,744.451211765812,673.570610667589,610.220919429975,2232.04848348677,1884.11862195626,1755.52510914734,-0.330350285049387
